census_tract,year,housing_units,total_value,median_value,mean_limit_con,median_distance_to_transit,mean_distance_to_transit,housing_units_std,total_value_std,median_value_std,median_distance_to_transit_std,mean_distance_to_transit_std,year_id,income,segregation,white,income_std
27053103600,2020,57,751272400.0,216000.0,0.0818322182192485,16.99273008297543,87.74267653150902,0.21148094562521616,0.8506273825342032,0.155025309645853,-1.17425936714929,-1.0884041797413078,9,107344,0.2072721705763612,0.8388867110936887,1.6352784941239602
27053103700,2014,28,332979400.0,200000.0,1.0,484.4590681576403,478.17695213755593,-0.10427936084680828,-0.09060294995328604,-0.01385121194430304,-0.3295423732940681,-0.37416845178746955,5,30293,0.1165202201602174,0.6772151898734177,-1.0314148031788166
27053103700,2015,81,365429400.0,211000.0,0.6083535108958837,484.4590681576403,478.5758664620452,0.4727998199468916,-0.01758493557288994,0.10225139664892924,-0.3295423732940681,-0.3734387031953395,6,31605,0.0902019782023494,0.6482225656877898,-0.9860071951521688
27053103700,2016,0,450750500.0,223000.0,0.6076178960096735,484.4590681576403,478.1347283630303,-0.4091513808887629,0.17440203844101496,0.22890878784154628,-0.3295423732940681,-0.3742456932855128,7,34180,0.0712008660264317,0.7002967359050445,-0.8968878425084049
27053103700,2017,87,496216200.0,244500.0,0.6070998796630566,484.4590681576403,477.7682966165858,0.5381295385273104,0.2767075896402376,0.45583661372831846,-0.3295423732940681,-0.37491602030729115,8,36000,0.0579108155036438,0.6794258373205742,-0.8338986301543659
27053103700,2018,446,562044300.0,275000.0,0.6155256723716381,484.4590681576403,483.54997600663535,4.4470243669223715,0.42483200111740715,0.7777574830095534,-0.3295423732940681,-0.364339382327601,2,41482,0.067182047175952,0.7490467111534795,-0.6441695850308268
27053103700,2019,16,573888100.0,297500.0,0.6142162818955043,484.4590681576403,482.774329854844,-0.23493879800764597,0.45148256378978113,1.0152400914957103,-0.3295423732940681,-0.36575830025687184,3,47442,0.0942830552565541,0.7776960784313726,-0.4378972193000179
27053103900,2013,540,136253900.0,132500.0,1.0,2124.332736518978,2188.3483328593907,5.4705232913489334,-0.5332687554383588,-0.7262990374027739,2.633728011362532,2.7543107247389127,1,16613,0.2222720839202149,0.7443298969072165,-1.5048721795542301
27053103900,2014,330,141725900.0,137750.0,1.0,2079.3561876961644,2182.3571364046293,3.183983141034274,-0.5209558255557848,-0.6708864287560039,2.5524548756923404,2.7433508095149257,5,14420,0.1503963401398514,0.690843621399177,-1.5807707194951133
27053103900,2019,151,411133700.0,199500.0,1.0,2079.3561876961644,2159.1300230545585,1.2349798700517782,0.08525750617274758,-0.019128603243995415,2.5524548756923404,2.7008605998987156,3,22895,0.0864029626414704,0.6965174129353234,-1.2874555685607838
27053103900,2020,5,438122100.0,225000.0,1.0,2079.3561876961644,2159.1300230545585,-0.3547099487384139,0.14598599243789032,0.2500183530403158,2.5524548756923404,2.7008605998987156,9,22895,0.0864029626414704,0.6965174129353234,-1.2874555685607838
27053104000,2011,1,834792400.0,191000.0,1.0,2724.317628995369,2727.1284738261384,-0.3982630944586931,1.0385615754787543,-0.10884425533876582,3.7179075414194225,3.7399209803783044,0,38182,0.1056202061644349,0.6565398575077296,-0.758380794244194
27053104000,2014,7,753075600.0,172500.0,1.0,2730.711710342013,2726.9526943823694,-0.33293337587827426,0.8546848889604198,-0.30410773342738373,3.7294617191936936,3.7395994206003245,5,41719,0.0934572841635614,0.6220536439989163,-0.6359671436418667
27053104000,2015,4,781335100.0,178500.0,1.0,2730.754214681408,2727.4852519806814,-0.36559823516848367,0.9182735662295355,-0.24077903783107524,3.7295385250187882,3.7405736477306584,6,38875,0.0893208541955184,0.6314348302300109,-0.7343964403093869
27053104000,2016,13,809398900.0,180200.0,1.0,2731.1386264807693,2727.5512692450684,-0.2676036572978554,0.9814218852424341,-0.22283590741212114,3.730233161515817,3.740694415531625,7,38691,0.0654690766905997,0.6279350597075003,-0.7407645804594656
27053104000,2017,37,831118100.0,191500.0,1.0,2723.9158376747346,2725.4354564813334,-0.006284782976180008,1.0302937760877562,-0.10356686403907343,3.71718149992963,3.736823881708296,8,39514,0.0889913023667377,0.6819522264818637,-0.7122809970707985
27053104000,2018,12,877560500.0,205500.0,1.0,2770.9461584824694,2757.8430156477466,-0.27849194372792524,1.1347970682621817,0.0442000923523131,3.802165824953716,3.7961082172766862,2,41446,0.0977505260414505,0.660586217648893,-0.6454155254949726
27053104000,2019,80,995157400.0,226500.0,1.0,2750.39771796868,2743.227973759375,0.46191153351682174,1.3994100770538613,0.26585052693939293,3.765034559051852,3.769372385577449,3,43221,0.0756428484229665,0.6874162323157111,-0.5839837387211159
27053104100,2011,6,122246500.0,98000.0,1.0,582.7356039209103,555.8424339232783,-0.34382166230834404,-0.5647877857814085,-1.0904390370815478,-0.15195555453323753,-0.23209213988066754,0,27698,0.3186739843732967,0.2924970691676436,-1.1212263449693283
27053104100,2012,7,118595900.0,93500.0,1.0,582.4251311779766,556.0777654549511,-0.33293337587827426,-0.5730022561449547,-1.1379355587787792,-0.15251658231368717,-0.2316616392859801,4,27698,0.3186739843732967,0.2924970691676436,-1.1212263449693283
27053104100,2013,2,112465800.0,91500.0,1.0,579.4255701959929,555.6625971967935,-0.3873748080286233,-0.5867960228615422,-1.1590451239775488,-0.1579368231507546,-0.23242112179460006,1,27698,0.3186739843732967,0.2924970691676436,-1.1212263449693283
27053104100,2014,5,114020400.0,94000.0,1.0,579.4255701959929,556.1072032940338,-0.3547099487384139,-0.5832979086810873,-1.1326581674790868,-0.1579368231507546,-0.23160778756818723,5,29239,0.2199757418368396,0.32667064439140814,-1.0678931712124193
27053104100,2016,6,145623300.0,117500.0,0.4732779097387173,581.547735335799,557.5693958144459,-0.34382166230834404,-0.5121860132523594,-0.8846207763935452,-0.15410204658749543,-0.22893294520808924,7,34288,0.1840708007020085,0.3512807109252483,-0.8931500211159674
27053104100,2017,2,148714300.0,128500.0,0.4733412322274881,581.547735335799,557.8167806451971,-0.3873748080286233,-0.5052307379842607,-0.7685181678003129,-0.15410204658749543,-0.22848039507170054,8,40486,0.0589943584584472,0.43904494382022474,-0.6786406045388612
27053104100,2018,1,167934300.0,137250.0,0.4734939759036145,581.547735335799,558.5544090269938,-0.3982630944586931,-0.4619824718396932,-0.6761638200556963,-0.15410204658749543,-0.22713102444225425,2,46193,0.0974181751157742,0.3970223325062035,-0.4811244315144106
27053104100,2020,200,202400300.0,171000.0,0.4731823599523242,581.1329398695992,558.2343452633402,1.768505905125199,-0.3844281148709804,-0.3199399073264609,-0.15485158671634436,-0.22771652881394377,9,48112,0.1321515901887978,0.3723780986107328,-0.4147088828839706
27053104400,2013,56,1825559700.0,95000.0,0.0,551.6254377414215,469.1260892945058,0.20059265919514635,3.2679563662037534,-1.1221033848797022,-0.2081719789322855,-0.39072552685799683,1,41953,0.1383273046946017,0.6095729704364148,-0.6278685306249189
27053104400,2016,99,2329533300.0,118500.0,0.0,553.5970133269009,468.893767852541,0.6687889756881481,4.401982608796665,-0.8740659937941604,-0.2046093194077862,-0.39115052098527586,7,56721,0.0653015527574632,0.6490549828178694,-0.1167560646664315
27053104400,2018,310,2567106900.0,131400.0,0.0,554.1864973144396,516.3335926308849,2.966217412432878,4.936563580790578,-0.7379092982620971,-0.2035441151324786,-0.3043671110708461,2,61806,0.0320516713373449,0.6091205211726385,0.0592330258941663
27053104400,2019,134,2808146400.0,132500.0,0.0,554.1864973144396,488.9225101421298,1.0498790007405914,5.478943416761101,-0.7262990374027739,-0.2035441151324786,-0.3545112087553259,3,61743,0.0088018887827849,0.6207521522428636,0.0570526300819111
27053104800,2012,213,225138200.0,91500.0,0.9950248756218906,874.0302549947986,904.6434157869076,1.9100536287161065,-0.3332639759131989,-1.1590451239775488,0.37441719563030296,0.4059822781649297,4,12794,0.2549860016601472,0.38550564893910166,-1.6370456971256997
27053104800,2013,1,214323800.0,82500.0,0.9950347567030784,874.0302549947986,902.599412145072,-0.3982630944586931,-0.3575982136548123,-1.2540381673720116,0.37441719563030296,0.40224310739975916,1,12794,0.2549860016601472,0.38550564893910166,-1.6370456971256997
27053104800,2014,268,227954500.0,82500.0,0.9950347567030784,874.0302549947986,902.4188771103466,2.508909382369946,-0.326926822326157,-1.2540381673720116,0.37441719563030296,0.4019128480449723,5,13950,0.2694306330483041,0.3531384120171674,-1.5970371644436838
27053104800,2015,2,258569500.0,82000.0,0.6942517343904856,874.0302549947986,902.9533724115412,-0.3873748080286233,-0.2580378697759004,-1.259315558671704,0.37441719563030296,0.40289061988619723,6,18892,0.2561809985574202,0.3533406087061962,-1.425997226282332
27053104800,2016,118,264746700.0,92500.0,0.7092882991556092,903.935741907102,933.2343152932334,0.8756664178594745,-0.24413812005538937,-1.148490341378164,0.42845675088123697,0.45828465835441995,7,19214,0.2778744674093405,0.3480643656716418,-1.4148529810196944
27053104800,2017,116,281456600.0,100500.0,0.7144622991347342,923.5335922225296,940.4190874554808,0.8538898449993348,-0.20653800546386453,-1.064052080583086,0.4638702894745301,0.4714280253590708,8,20126,0.3075439885648502,0.31446083523789736,-1.383289155928
27053104800,2018,8,291341600.0,132250.0,0.717032967032967,923.0680548093156,948.66407301076,-0.3220450894482044,-0.18429507565954356,-0.72893773305262,0.4630290580698542,0.48651087957545025,2,21082,0.3250898662700368,0.30342771982116246,-1.3502025147134609
27053104800,2019,85,305463200.0,118700.0,0.7141975308641976,923.4461405177378,939.4807867385476,0.5163529656671708,-0.1525190759099534,-0.8719550372742835,0.46371226324854886,0.46971155747325793,3,21645,0.3116851079925656,0.30347166799680764,-1.3307173902325138
27053104900,2011,260,284084600.0,207500.0,1.0,1611.1857044224562,1695.8151999067186,2.4218030909293873,-0.20062455887552305,0.0653096575510826,1.7064654834474864,1.8533018155959267,0,16899,0.1764905765093998,0.7126575895108421,-1.4949738747557384
27053104900,2012,104,255878500.0,195500.0,1.0,1610.5843420039323,1690.0655186256686,0.7232304078384971,-0.2640930770701268,-0.06134773364153443,1.705378814712182,1.84278371292961,4,16899,0.1764905765093998,0.7126575895108421,-1.4949738747557384
27053104900,2013,98,277088300.0,195000.0,1.0,1610.5843420039323,1693.4364984284755,0.6579006892580783,-0.21636742278953125,-0.0666251249412268,1.705378814712182,1.8489503698135075,1,16899,0.1764905765093998,0.7126575895108421,-1.4949738747557384
27053104900,2014,337,330057200.0,200250.0,1.0,1610.5843420039323,1695.4331522560317,3.260201146044763,-0.09717839653641065,-0.011212516294456852,1.705378814712182,1.8526029218282678,5,18477,0.144798626917204,0.7116669849150277,-1.4403601510773463
27053104900,2015,179,379098000.0,216000.0,1.0,1610.5843420039323,1697.6437535173634,1.539851890093733,0.013171737196289786,0.155025309645853,1.705378814712182,1.8566468557238054,6,20492,0.1282697782663,0.6694088387220203,-1.3706220945425176
27053104900,2016,198,437082400.0,215500.0,1.0,1613.7246292277796,1699.3958027479364,1.7467293322650592,0.14364649075680255,0.14974791834616064,1.711053349470119,1.8598519435856915,7,20733,0.1344154869278739,0.6704628279883382,-1.3622812153242079
27053104900,2017,437,539032100.0,221500.0,1.0,1613.0333513509463,1699.2131673333372,4.349029789051744,0.37305064054654274,0.21307661394246916,1.7098042024781832,1.8595178419290326,8,21557,0.1401276757880731,0.6486486486486487,-1.3337630224782036
27053104900,2018,101,570175400.0,250000.0,1.0,1610.6535838070154,1700.629772606789,0.6905655485482878,0.44312835787329125,0.5138879180249346,1.7055039354385007,1.8621092898677067,2,24176,0.1939430523779246,0.6382399437906201,-1.2431208537115948
27053104900,2019,155,656350500.0,266000.0,1.0,1611.7569875557608,1699.5580600296128,1.2785330157720574,0.6370369770114137,0.6827644396150907,1.707497798572021,1.8601487667770316,3,26103,0.1840698634603487,0.6283831282952548,-1.1764284294224558
27053105100,2011,3,417226000.0,260500.0,1.0,1058.89296003347,1012.0162813726567,-0.3764865215985535,0.0989662164658042,0.6247131353184745,0.708466207842321,0.6024033958936096,0,97894,0.2153627133560751,0.8683234421364985,1.3082191222856812
27053105100,2012,4,406934400.0,257500.0,1.0,1056.9635896202142,1010.05929672314,-0.36559823516848367,0.07580836756604196,0.5930487875203202,0.7049798135444317,0.5988234121599264,4,97894,0.2153627133560751,0.8683234421364985,1.3082191222856812
27053105100,2013,6,399623400.0,254000.0,1.0,1058.5302769929474,1011.0289601222609,-0.34382166230834404,0.059357375173589695,0.5561070484224736,0.7078108354598424,0.6005972529495605,1,97894,0.2153627133560751,0.8683234421364985,1.3082191222856812
27053105100,2014,8,405642300.0,260000.0,1.0,1058.89296003347,1010.9475612289268,-0.3220450894482044,0.07290092299344074,0.6194357440187821,0.708466207842321,0.6004483469710963,5,100969,0.2056032077745136,0.8410572049239682,1.4146432035981371
27053105100,2015,9,439418600.0,283250.0,0.7023121387283237,1060.1375827200172,1011.7124903891024,-0.31115680301813464,0.14890333775820416,0.8648344394544777,0.7107152552038793,0.6018476599148769,6,101250,0.1971663606927527,0.8301683984235041,1.424368461109942
27053105100,2016,3,463174800.0,299000.0,0.7023121387283237,1061.1935853143098,1011.75281654431,-0.3764865215985535,0.2023588247604712,1.0310722653947875,0.7126234639117578,0.6019214300283628,7,101406,0.1843828768562267,0.8327376697641172,1.4297675364545739
27053105100,2017,2,482994000.0,313500.0,0.7014440433212996,1059.8575825787632,1010.7718352866892,-0.3873748080286233,0.24695539272989944,1.1841166130858665,0.7102092917615205,0.6001268850654282,8,105000,0.2132025167607284,0.8599068434252956,1.554153926125132
27053105100,2018,2,535248900.0,339000.0,0.7108712413261372,1077.751360282689,1032.2080749173854,-0.3873748080286233,0.3645377976496578,1.4532635693701776,0.7425435517491551,0.6393409837596518,2,121008,0.2670253380015993,0.8699271592091571,2.1081821191819756
27053105100,2019,5,553898800.0,357000.0,0.7020893371757925,1057.5618949801317,1011.3803100666048,-0.3547099487384139,0.4065032419144637,1.6432496561591032,0.7060609581400374,0.6012399902780788,3,121683,0.2345060335141825,0.850547195622435,2.13154350288471
27053105100,2020,1,596085400.0,365500.0,0.7026831036983321,1060.201585435147,1012.429517349003,-0.3982630944586931,0.5014302608808741,1.7329653082538736,0.7108309088386324,0.6031593436083031,9,121683,0.2345060335141825,0.850547195622435,2.13154350288471
27053105201,2013,1,275541000.0,107500.0,0.0,348.35989215375486,341.30275848100456,-0.3982630944586931,-0.21984911072946303,-0.9901686023873927,-0.575475133487407,-0.6245574300415793,1,45446,0.1414657096904654,0.831041968162084,-0.5069776961454364
27053105201,2015,15,317302000.0,122000.0,0.0,350.5294881848588,342.49450525017176,-0.24582708443771578,-0.12587976408725282,-0.8371242546963138,-0.5715546487636886,-0.622377324004804,6,56667,0.1316936496899567,0.7858815657410505,-0.11862497536265024
27053105201,2016,1,365955600.0,131500.0,0.0,350.5294881848588,342.49450525017176,-0.3982630944586931,-0.016400896153260836,-0.7368538200021586,-0.5715546487636886,-0.622377324004804,7,61090,0.1330410610753961,0.7869724160850781,0.034452654440599334
27053105201,2018,181,415598300.0,149500.0,0.0,351.11821460669825,346.1113948110973,1.5616284629538726,0.09530361486312405,-0.546867733213233,-0.5704908134182226,-0.6157608153889392,2,62407,0.1464080197989139,0.7937584803256446,0.0800333097539341
27053105201,2020,40,457781500.0,158250.0,0.0,351.11821460669825,342.4576773679594,0.026380076314029416,0.19022298325175654,-0.45451338546861647,-0.5704908134182226,-0.6224446945993044,9,68326,0.1167333480554846,0.781631342324984,0.2848866877339102
27053105204,2012,354,225560900.0,152000.0,0.0025974025974025,417.1421049847607,392.2696056633067,3.4453020153559493,-0.33231282908180926,-0.5204807767147712,-0.45118489198548906,-0.5313219087947356,4,20412,0.1282361695858978,0.6418545299872395,-1.3733908511295083
27053105204,2013,90,224680000.0,141500.0,0.0025974025974025,417.1421049847607,392.2585855174488,0.5707943978175198,-0.3342950037772697,-0.6313059940083111,-0.45118489198548906,-0.5313420683513902,1,20412,0.1282361695858978,0.6418545299872395,-1.3733908511295083
27053105204,2017,75,420745100.0,174500.0,0.0,415.59912677669655,392.6630536424462,0.4074701013664727,0.10688478948293985,-0.28299816822861423,-0.45397307117047214,-0.5306021599884699,8,22271,0.0396049871837819,0.5965428466347922,-1.3090518699393114
27053105204,2019,231,460722800.0,205250.0,0.0,415.59912677669655,393.9843292337103,2.106042784457363,0.19684140808063358,0.04156139670246691,-0.45397307117047214,-0.528185102130808,3,34886,0.0449835894340833,0.6595345345345346,-0.8724535656282117
27053105400,2015,113,298202500.0,224000.0,0.0,371.4136958461033,349.4885700324317,0.8212249857091254,-0.16885688475469118,0.23946357044093103,-0.5338166478044902,-0.6095828249988965,6,44659,0.0441526193385591,0.6629787234042553,-0.5342153390699577
27053105400,2016,306,334381800.0,234500.0,0.0,371.4136958461033,349.0890281197524,2.9226642667125984,-0.08744731163688951,0.3502887877344709,-0.5338166478044902,-0.6103137216611008,7,46731,0.038618482662573,0.620253164556962,-0.46250454346689795
27053105400,2017,50,379431900.0,179000.0,0.0,378.1788347194454,358.16020551887635,0.1352629406147275,0.013923068937479749,-0.23550164653138286,-0.5215919648558971,-0.5937194844287143,8,46008,0.0414628360719794,0.5897071367642878,-0.48752718112182664
27053105400,2019,470,573161700.0,264500.0,0.0,378.1788347194454,356.5026596824042,4.708343241244047,0.44984804034922893,0.6669322657160135,-0.5215919648558971,-0.596751693768665,3,39848,0.0279968120558577,0.5557671381936888,-0.7007214383201122
27053105400,2020,342,635422600.0,273000.0,0.0,378.1788347194454,357.36104571024447,3.314642578195112,0.5899456456354046,0.7566479178107839,-0.5215919648558971,-0.5951814167521089,9,39848,0.0279968120558577,0.5557671381936888,-0.7007214383201122
27053105500,2011,4,809549700.0,318500.0,1.0,346.8423591274951,446.1397320479615,-0.36559823516848367,0.981761210868584,1.2368905260827903,-0.5782173329392387,-0.43277531251144236,0,70169,0.1918297188160456,0.8718287526427061,0.34867191760670896
27053105500,2012,2,777934200.0,309450.0,1.0,346.8423591274951,446.3338214162215,-0.3873748080286233,0.9106209632986791,1.141369743558358,-0.5782173329392387,-0.43242025771761794,4,70169,0.1918297188160456,0.8718287526427061,0.34867191760670896
27053105500,2013,1,729151800.0,290000.0,1.0,346.8423591274951,445.79932369717767,-0.3982630944586931,0.8008522734771003,0.9360792220003247,-0.5782173329392387,-0.433398033981903,1,70169,0.1918297188160456,0.8718287526427061,0.34867191760670896
27053105500,2014,4,727275000.0,295000.0,1.0,346.8423591274951,445.794306174605,-0.36559823516848367,0.7966291545436911,0.9888531349972485,-0.5782173329392387,-0.43340721271981386,5,74877,0.1755859926281367,0.8362244897959183,0.511613242751113
27053105500,2015,4,774946300.0,303000.0,0.5217932752179327,346.8423591274951,445.96116956794896,-0.36559823516848367,0.9038976805508461,1.0732913957923265,-0.5782173329392387,-0.43310196339960794,6,75645,0.2200668128371333,0.855699481865285,0.538193305986224
27053105500,2016,2,802336500.0,314500.0,0.5217932752179327,346.8423591274951,445.9611707075447,-0.3873748080286233,0.9655302850957436,1.1946713956852513,-0.5782173329392387,-0.4331019613149037,7,73297,0.2450576747661665,0.8834976647638817,0.4569303001580462
27053105500,2017,134,835798800.0,320000.0,0.5224019912881145,347.6969270907989,445.8839414594832,1.0498790007405914,1.0408261465010171,1.2527226999818672,-0.5766731189023948,-0.43324323960847283,8,78412,0.2092150377343244,0.8690662493479395,0.6339576744387655
27053105500,2019,2,953542700.0,367500.0,0.5223741454319453,347.6969270907989,445.5478507981619,-0.3873748080286233,1.305769930273095,1.754074873452643,-0.5766731189023948,-0.4338580625713766,3,80955,0.1803908942494552,0.8543689320388349,0.7219695244477331
27053105500,2020,45,968877900.0,376250.0,0.521875,343.04272728448666,445.0876879915167,0.08082150846437845,1.3402767362554138,1.8464292211972597,-0.5850833109290166,-0.4346998552563845,9,80955,0.1803908942494552,0.8543689320388349,0.7219695244477331
27053105600,2012,194,309507400.0,111000.0,0.2195121951219512,268.1955651458827,248.4454513263541,1.70317618654478,-0.14341893866011676,-0.9532268632895461,-0.7203329848642925,-0.7944247048050139,4,32127,0.0644004037654957,0.6973544973544974,-0.9679410584220544
27053105600,2014,10,312461900.0,100000.0,0.2196697774587221,263.63869272126885,246.8876555986324,-0.30026851658806486,-0.13677081158810198,-1.0693294718827784,-0.7285673052043525,-0.7972744376156531,5,33781,0.0628969085040008,0.6951566951566952,-0.9106970159860212
27053105600,2016,29,400774600.0,116500.0,0.0336503291880029,263.63869272126885,247.860970359261,-0.09339107441673848,0.06194777080239438,-0.8951755589929299,-0.7285673052043525,-0.7954939172566075,7,36235,0.037932122219977,0.6943042537851478,-0.8257654076800808
27053105600,2017,183,430792900.0,123000.0,0.0336011687363038,263.63869272126885,247.525340030326,1.5834050358140122,0.12949404695262687,-0.826569472096929,-0.7285673052043525,-0.796107898116608,8,40842,0.0619794039715608,0.7219658514074758,-0.6663196377267525
27053105600,2020,0,539872000.0,143000.0,0.035034272658035,263.63869272126885,253.5041182331152,-0.4091513808887629,0.37494055827468126,-0.6154738201092339,-0.7285673052043525,-0.7851707000560247,9,43361,0.0331538820250961,0.7106030038108048,-0.5791384146938822
27053105700,2012,130,125886100.0,121750.0,1.0,205.06779176693115,217.75619071750452,1.0063258550203122,-0.5565980672871438,-0.83976295034616,-0.8344055899144651,-0.850565693854458,4,24818,0.1240723432846898,0.5559368565545642,-1.2209015821009943
27053105700,2016,9,138896400.0,92250.0,0.3556985294117647,205.82810427105736,217.54726759041472,-0.31115680301813464,-0.5273226813859645,-1.15112903702801,-0.8330316965652216,-0.8509478845868976,7,24041,0.0418138095109681,0.5913633119200571,-1.2477931304521417
27053105700,2019,151,182407100.0,124500.0,0.3579335793357933,205.76323823282425,218.8387200337701,1.2349798700517782,-0.4294162124090431,-0.8107372981978519,-0.833148910234649,-0.8485853833065837,3,28058,0.064482020183766,0.5720637273064098,-1.10876694032787
27053105700,2020,1,206226000.0,132000.0,0.3579335793357933,205.76323823282425,218.8387200337701,-0.3982630944586931,-0.37581963975187155,-0.7315764287024662,-0.833148910234649,-0.8485853833065837,9,28058,0.064482020183766,0.5720637273064098,-1.10876694032787
27053106000,2012,2,76979100.0,117500.0,1.0,238.0187652807665,242.1732853411671,-0.3873748080286233,-0.6666471282825839,-0.8846207763935452,-0.7748628057091898,-0.8058986078872257,4,13685,0.6738831877236877,0.20496894409937888,-1.6062086706380907
27053106000,2013,2,73640200.0,110000.0,1.0,239.84865933415333,243.4248099122373,-0.3873748080286233,-0.67416022067749,-0.9637816458889308,-0.7715561663258774,-0.8036091481268527,1,13685,0.6738831877236877,0.20496894409937888,-1.6062086706380907
27053106000,2016,36,84796400.0,122500.0,0.3681434599156118,235.9435462231269,240.5683555557706,-0.017173069406249818,-0.6490568748522026,-0.8318468633966214,-0.7786127501676086,-0.8088345647568118,7,12895,0.5481544583193259,0.17087765957446807,-1.6335501419346241
27053106000,2017,1,89469200.0,132500.0,0.3678646934460888,235.72740632487617,239.87283061745885,-0.3982630944586931,-0.6385422807814257,-0.7262990374027739,-0.7790033174239687,-0.8101069140141972,8,17551,0.6374614868873222,0.1499846954392409,-1.472408508571764
27053106000,2019,110,110015600.0,151500.0,0.3707264957264957,235.72740632487617,240.56278402232772,0.788560126418916,-0.5923093892354975,-0.5257581680144635,-0.7790033174239687,-0.8088447569671094,3,20388,0.5090982817584255,0.1638681592039801,-1.3742214781056055
27053106000,2020,41,121640300.0,184500.0,0.3707264957264957,235.72740632487617,240.56278402232772,0.037268362744099226,-0.5661518387958121,-0.17745034223476672,-0.7790033174239687,-0.8088447569671094,9,20388,0.5090982817584255,0.1638681592039801,-1.3742214781056055
27053106200,2011,1,166306600.0,159500.0,1.0,135.16060619093665,181.3435998244658,-0.3982630944586931,-0.4656450734423734,-0.4413199072193855,-0.9607286699716249,-0.9171765807260205,0,18719,0.26044148763552,0.40738636363636366,-1.4319846624016994
27053106200,2016,321,189895300.0,162000.0,0.2399445214979195,135.16060619093665,181.3124230242784,3.085988563163646,-0.41256648990416533,-0.4149329507209237,-0.9607286699716249,-0.9172336135890871,7,21193,0.3980087605698659,0.36903156190990016,-1.3463608649490113
27053106200,2019,4,230282600.0,184500.0,0.2399445214979195,135.0148375009211,180.99577377164545,-0.36559823516848367,-0.3216882017012263,-0.17745034223476672,-0.9609920756537009,-0.9178128716706406,3,35908,0.3435704554173022,0.38090295796574986,-0.8370827002294053
27053106200,2020,128,269169100.0,193500.0,0.2403047091412742,135.027770644185,180.9564248210011,0.9845492821601726,-0.23418696853625645,-0.08245729884030394,-0.9609687053166109,-0.9178848541480091,9,35908,0.3435704554173022,0.38090295796574986,-0.8370827002294053
27053106400,2012,1,93398600.0,212000.0,1.0,588.6565449806592,631.603406955846,-0.3982630944586931,-0.6297004630400904,0.112806179248314,-0.14125634664292272,-0.09349981562733801,4,28021,0.1704744081836126,0.5753351206434316,-1.1100474902493531
27053106400,2014,1,93224900.0,213500.0,1.0,588.6565449806592,631.603406955846,-0.3982630944586931,-0.6300913175577445,0.12863835314739114,-0.14125634664292272,-0.09349981562733801,5,23186,0.1504589162932762,0.5672963400236127,-1.2773842164756049
27053106400,2016,321,103727600.0,234450.0,0.7291666666666666,586.9844416587048,630.9289747613382,3.085988563163646,-0.6064584577847711,0.3497610486045017,-0.14427785637847731,-0.09473357915553263,7,29786,0.1097073913604841,0.6014452473596442,-1.0489617980488704
27053106400,2017,200,109794500.0,245500.0,0.7339901477832512,591.4192565355668,634.6490434984472,1.768505905125199,-0.5928069018080554,0.4663913963277032,-0.13626409541652987,-0.08792832109164188,8,28750,0.1258813290077571,0.5947712418300654,-1.0848171958504003
27053106400,2018,1,115212500.0,259750.0,0.7386363636363636,597.7067459054313,637.3886146620473,-0.3982630944586931,-0.5806154811019542,0.6167970483689359,-0.12490253055758534,-0.08291672316961521,2,31563,0.2172243627441521,0.530982905982906,-0.9874607923603389
27053106500,2011,11,1104090800.0,412700.0,1.0,277.74027938901395,369.7288161024256,-0.289380230157995,1.6445287386164327,2.231151046944834,-0.7030855775838625,-0.5725566011528286,0,118403,0.2362548233479607,0.891533180778032,2.0180244828180904
27053106500,2012,5,1058841400.0,387500.0,1.0,277.2558502976326,369.6290420628401,-0.3547099487384139,1.5427098991740815,1.9651705254403382,-0.7039609464660221,-0.5727391214596936,4,118403,0.2362548233479607,0.891533180778032,2.0180244828180904
27053106500,2013,7,1029665900.0,373500.0,1.0,275.3404110321143,369.34963606139246,-0.33293337587827426,1.4770600662447981,1.8174035690489516,-0.7074221670213778,-0.5732502490970631,1,118403,0.2362548233479607,0.891533180778032,2.0180244828180904
27053106500,2014,11,1033585600.0,370500.0,1.0,276.11554016963373,369.66424615784535,-0.289380230157995,1.4858800573377668,1.7857392212507974,-0.7060214998469417,-0.5726747213186353,5,105703,0.2346961073471741,0.8778183379858278,1.578484374633313
27053106500,2015,260,1121959100.0,399500.0,0.3932253313696612,275.3271213296174,370.0209870031716,2.4218030909293873,1.6847354500602918,2.091827916632955,-0.7074461816650602,-0.5720221222173987,6,118750,0.2546978616444363,0.8807829181494662,2.0300339645141627
27053106500,2016,3,1130592300.0,422500.0,0.3933497536945813,275.98018141088016,370.27087090743976,-0.3764865215985535,1.7041616171403793,2.3345879164188044,-0.706266094664736,-0.5715650004342461,7,116875,0.2611900339704636,0.8913540713632205,1.9651412320065675
27053106500,2017,85,1244591200.0,438000.0,0.3931034482758621,275.48982155590994,369.7444991825223,0.5163529656671708,1.9606785145070769,2.498187046709268,-0.7071521805042078,-0.5725279115196962,8,116058,0.2715747304297374,0.9021152115211521,1.9368653053619247
27053106500,2018,1,1328704600.0,476500.0,0.3933033483258371,268.1195506090273,367.9856422879504,-0.3982630944586931,2.1499479582908676,2.904546176785581,-0.7204703439976288,-0.5757454528908046,2,106569,0.3024241744673716,0.9113983548766158,1.6084561646874878
