census_tract,year,housing_units,total_value,median_value,mean_limit_con,median_distance_to_transit,mean_distance_to_transit,housing_units_std,total_value_std,median_value_std,median_distance_to_transit_std,mean_distance_to_transit_std,year_id
27053100900,2020,6,215702200.0,120000.0,0.5703575547866205,448.9233049535874,511.783497747415,-0.34592520577371516,-0.34993851689671707,-0.8562542440215567,-0.400912987398667,-0.3217594866920574,9
27053101200,2012,2,353598100.0,183500.0,1.0,1718.5898989370612,1755.4799239088568,-0.38856980135267816,-0.05425161463847188,-0.18714196995250945,1.8384717158715111,1.9003458286628372,4
27053101200,2013,1,335006400.0,173500.0,1.0,1718.5754903655018,1755.3667216135557,-0.3992309502474189,-0.09411735524942999,-0.2925139816169263,1.8384463026371247,1.900143570767094,1
27053101200,2014,5,338027400.0,175000.0,1.0,1718.5725655318986,1755.3062900928892,-0.3565863546684559,-0.08763949672193092,-0.2767081798672638,1.8384411439382493,1.9000355981135884,5
27053101200,2015,5,367377700.0,190500.0,1.0,1718.5725655318986,1755.2556328470127,-0.3565863546684559,-0.024704345732306326,-0.11338156178741764,1.8384411439382493,1.8999450891011354,6
27053101200,2016,5,385154400.0,200000.0,1.0,1716.216705857806,1754.7238051153797,-0.3565863546684559,0.013413809741309256,-0.013278150706221589,1.8342859774227136,1.8989948755245294,7
27053101200,2019,4,504493300.0,261500.0,1.0,1716.21032028521,1754.6423716446789,-0.36724750356319663,0.2693093777741985,0.6347597210299423,1.8342747148175058,1.8988493788066119,3
27053101200,2020,5,539229200.0,279000.0,1.0,1716.2175355489644,1754.9769563436676,-0.3565863546684559,0.34379274289348183,0.8191607414426718,1.834287440797191,1.899447179381109,9
27053101300,2011,10,51400500.0,85500.0,1.0,270.4123830841776,317.3598052964951,-0.30328061019475216,-0.7022467487496113,-1.219787684263795,-0.7157630666992629,-0.6691351897480968,0
27053101300,2012,20,48671700.0,81500.0,1.0,270.4123830841776,317.3598052964951,-0.19666912124734473,-0.7080980497591577,-1.2619364889295617,-0.7157630666992629,-0.6691351897480968,4
27053101300,2013,3,45105400.0,76500.0,1.0,270.4123830841776,317.3598052964951,-0.3779086524579374,-0.7157451821214946,-1.3146224947617702,-0.7157630666992629,-0.6691351897480968,1
27053101300,2015,104,45181500.0,75500.0,0.4155052264808362,270.40715024861817,316.2142571075949,0.698867385910878,-0.7155820026994679,-1.325159695928212,-0.7157722961552178,-0.6711819341673977,6
27053101300,2016,13,49873400.0,82000.0,0.4230088495575221,270.4352010505438,321.23915966763747,-0.27129716351052996,-0.7055212729989804,-1.256667888346341,-0.7157228213269089,-0.6622039694061147,7
27053101300,2018,11,70764300.0,100000.0,0.4118181818181818,271.59787536029637,311.73977547641596,-0.29261946130001143,-0.6607254124520985,-1.0669982673503904,-0.7136721451285407,-0.679176464992567,2
27053101300,2019,3,78953300.0,111000.0,0.42245989304812837,271.6553177350044,321.8133479077573,-0.3779086524579374,-0.6431659343052298,-0.9510890545195319,-0.7135708306765025,-0.6611780705504571,3
27053101300,2020,1,86100800.0,123500.0,0.42245989304812837,271.6553177350044,321.8133479077573,-0.3992309502474189,-0.6278397198645481,-0.8193740399390108,-0.7135708306765025,-0.6611780705504571,9
27053101600,2011,8,96558600.0,78500.0,1.0,512.1858802514155,602.618131955039,-0.3246029079842337,-0.6054153077795168,-1.2935480924288867,-0.2893331095923536,-0.1594657635251809,0
27053101600,2012,8,87349500.0,70500.0,1.0,512.578288194472,604.6521591307425,-0.3246029079842337,-0.6251621621209903,-1.3778457017604202,-0.28864099691546147,-0.15583157876463039,4
27053101600,2013,18,84669300.0,69250.0,1.0,501.62443755803525,604.7043400869603,-0.2179914190368262,-0.6309092513051687,-1.3910172032184724,-0.3079609393896367,-0.15573834734759573,1
27053101600,2014,7,85452700.0,70000.0,1.0,501.62443755803525,604.7043400869603,-0.3352640568789744,-0.6292294252970778,-1.3831143023436412,-0.3079609393896367,-0.15573834734759573,5
27053101600,2015,3,89171400.0,72500.0,0.620978120978121,490.9258624032998,583.1507733798519,-0.3779086524579374,-0.621255505235439,-1.356771299427537,-0.32683063767250164,-0.19424798212442254,6
27053101600,2016,81,97406000.0,83000.0,0.6204663212435233,490.86112878497136,581.4527470906617,0.45366096133184075,-0.603598248091929,-1.2461306871798992,-0.32694481211432674,-0.1972818360162984,7
27053101600,2017,2,102713600.0,87500.0,0.619325551232166,489.6479633591015,582.7718764268354,-0.38856980135267816,-0.592217287509157,-1.1987132819309116,-0.3290845424262866,-0.19492495515060407,8
27053101600,2018,1,109925600.0,100000.0,0.5980662983425414,488.10821353352236,545.2597402376462,-0.3992309502474189,-0.5767527672508573,-1.0669982673503904,-0.3318002886092642,-0.2619476750546765,2
27053101600,2019,1,128910300.0,109500.0,0.6158854166666666,489.48430645293047,580.8974484398104,-0.3992309502474189,-0.536044326076739,-0.9668948562691945,-0.3293731936155047,-0.1982739849504835,3
27053101600,2020,1,141058600.0,121500.0,0.6158854166666666,489.48430645293047,580.8974484398104,-0.3992309502474189,-0.5099950150043733,-0.8404484422718942,-0.3293731936155047,-0.1982739849504835,9
27053101800,2012,2,173081700.0,132500.0,1.0,792.3405064588557,766.1272514326506,-0.38856980135267816,-0.4413286424747621,-0.7245392294410355,0.204791873653037,0.13267504821743936,4
27053101800,2014,3,163504300.0,125000.0,1.0,792.235848299917,766.9251942290347,-0.3779086524579374,-0.4618652337562151,-0.8035682381893482,0.20460728198045924,0.1341007280633377,5
27053101800,2015,2,173893200.0,135250.0,0.7508196721311475,666.0900649147205,604.7221046683835,-0.38856980135267816,-0.43958856230426707,-0.6955619262333209,-0.017883361652651454,-0.15570660747122783,6
27053101800,2016,5,194430700.0,150000.0,0.729252259654889,666.1828221790984,606.2676423029129,-0.3565863546684559,-0.39555048898135675,-0.540138209028306,-0.017719760278913473,-0.15294520418942487,7
27053101800,2017,7,210117600.0,161000.0,0.7296296296296296,666.3144839840088,606.8955787165128,-0.3352640568789744,-0.36191344199856124,-0.42422899619744747,-0.017487540707792577,-0.1518232737785836,8
27053101800,2018,16,228817900.0,180300.0,0.7268128161888702,666.0626193992173,603.9710201934871,-0.2393137168263077,-0.32181483298770697,-0.22086101368512287,-0.017931768902147167,-0.1570485658212241,2
27053101800,2019,71,261942300.0,202500.0,0.7297628781684382,666.076738222806,606.7452114074357,0.3470494723844333,-0.25078696903262915,0.013064852209882634,-0.017906866713082385,-0.15209193419259398,3
27053101800,2020,112,292667200.0,224500.0,0.731404958677686,666.4123271957383,607.0898992966279,0.7841565770688039,-0.18490429592056157,0.24488327787159977,-0.01731496895336186,-0.1514760823057502,9
27053101900,2011,4,139141300.0,167000.0,1.0,579.3465954644029,568.2586202538959,-0.36724750356319663,-0.5141062358434245,-0.36100578919879733,-0.1708778560467867,-0.22085570722692305,0
27053101900,2012,4,128990200.0,154500.0,1.0,579.3465954644029,568.2586202538959,-0.36724750356319663,-0.5358729984049921,-0.49272080377931843,-0.1708778560467867,-0.22085570722692305,4
27053101900,2013,2,123864300.0,149000.0,1.0,579.3517932643252,569.7931276432523,-0.38856980135267816,-0.5468643439945676,-0.5506754101947477,-0.1708686883852195,-0.21811401162129643,1
27053101900,2014,3,127045200.0,153500.0,1.0,579.3517932643252,569.7824330547447,-0.3779086524579374,-0.5400436156959507,-0.5032580049457601,-0.1708686883852195,-0.21813311958162207,5
27053101900,2015,1,132320700.0,159000.0,0.68,579.3588493115815,570.6882465096694,-0.3992309502474189,-0.5287314863805513,-0.44530339853033085,-0.17085624322491832,-0.21651470784498916,6
27053101900,2016,10,148624800.0,177000.0,0.68,577.0942389084482,568.6757862321224,-0.30328061019475216,-0.4937709921011083,-0.25563377753438044,-0.17485046810227942,-0.22011035915153823,7
27053101900,2018,3,184386200.0,223000.0,0.6802853437094682,577.1154827156917,569.0444127954811,-0.3779086524579374,-0.41708867169551245,0.22907747612193727,-0.17481299916578413,-0.21945173617201535,2
27053101900,2019,4,201635800.0,243000.0,0.678479381443299,577.0836164434788,567.7035442613742,-0.36724750356319663,-0.3801007642291278,0.43982149945077104,-0.1748692035606086,-0.22184745833873992,3
27053101900,2020,3,221021900.0,265500.0,0.678479381443299,577.0836164434788,567.7035442613742,-0.3779086524579374,-0.33853161057141523,0.676908525695709,-0.1748692035606086,-0.22184745833873992,9
27053102000,2011,11,79301100.0,102000.0,1.0,555.4825151665143,502.07720790558693,-0.29261946130001143,-0.6424201550282143,-1.0459238650175071,-0.21296832029144847,-0.3391016594250533,0
27053102000,2012,6,76246000.0,99000.0,1.0,555.251380715514,501.3032667706086,-0.34592520577371516,-0.6489711333755702,-1.0775354685168321,-0.2133759855450053,-0.34048445563933133,4
27053102000,2013,2,72934600.0,94500.0,1.0,555.3420248385091,501.71667286525565,-0.38856980135267816,-0.6560716897237862,-1.1249528737658196,-0.21321611124143727,-0.3397458253265061,1
27053102000,2014,4,74827300.0,97000.0,1.0,555.3420248385091,501.71667286525565,-0.36724750356319663,-0.6520132180802916,-1.0986098708497156,-0.21321611124143727,-0.3397458253265061,5
27053102000,2016,3,84010000.0,107000.0,0.6346633416458853,555.4001895506242,501.65985341323477,-0.3779086524579374,-0.6323229726316104,-0.9932378591852986,-0.21311352276096704,-0.33984734431755187,7
27053102000,2017,3,91610500.0,116000.0,0.635,555.477925233832,502.1203764152534,-0.3779086524579374,-0.6160254010532401,-0.8984030486873235,-0.21297641582226456,-0.3390245304948996,8
27053102000,2018,1,95442800.0,120500.0,0.6288659793814433,501.5601265882715,496.1870935472402,-0.3992309502474189,-0.6078078912104944,-0.8509856434383358,-0.3080743683816444,-0.3496254931745213,2
27053102000,2019,69,104510400.0,129000.0,0.6332503113325031,555.4507440324993,500.80929694313164,0.3257271745949518,-0.5883644519572834,-0.7614194335235815,-0.2130243568855086,-0.34136702871437774,3
27053102000,2020,2,117321700.0,146500.0,0.6332503113325031,555.4507440324993,500.80929694313164,-0.38856980135267816,-0.5608934857363801,-0.5770184131108519,-0.2130243568855086,-0.34136702871437774,9
27053102100,2011,23,61174800.0,85500.0,1.0,241.7519758455491,255.38523165404007,-0.16468567456312247,-0.6812879494760813,-1.219787684263795,-0.7663130912992753,-0.7798648072101287,0
27053102100,2012,8,56217300.0,80000.0,1.0,241.7519758455491,255.65349171789947,-0.3246029079842337,-0.6919181989464808,-1.2777422906792242,-0.7663130912992753,-0.7793855084831564,4
27053102100,2013,61,52128300.0,72500.0,1.0,245.17511117132128,258.31566480551515,0.24043798343702585,-0.7006861445005832,-1.356771299427537,-0.7602755087385594,-0.7746290190023241,1
27053102100,2014,1,51824600.0,72500.0,1.0,244.39183934996908,258.4301866521595,-0.3992309502474189,-0.7013373611953205,-1.356771299427537,-0.761657010735659,-0.7744244034717174,5
27053102100,2015,3,54158300.0,77000.0,0.3541114058355438,244.39183934996908,258.4301866521595,-0.3779086524579374,-0.696333263729043,-1.3093538941785494,-0.761657010735659,-0.7744244034717174,6
27053102100,2016,4,63773200.0,84000.0,0.3536423841059603,244.1926016751597,258.2335649199572,-0.36724750356319663,-0.6757162620885098,-1.2355934860134574,-0.7620084177927537,-0.774775706399868,7
27053102100,2017,12,68828700.0,89000.0,0.35383597883597884,244.39183934996908,258.28398360899996,-0.2819583124052707,-0.6648758735463809,-1.1829074801812491,-0.761657010735659,-0.7746856236155498,8
27053102100,2018,4,74058100.0,98000.0,0.35503355704697986,244.1926016751597,258.4350557382818,-0.36724750356319663,-0.6536625953657441,-1.0880726696832739,-0.7620084177927537,-0.7744157039032973,2
27053102100,2019,5,84486200.0,110500.0,0.3543046357615894,244.59107702477843,258.31956349564683,-0.3565863546684559,-0.6313018682851043,-0.9563576551027527,-0.7613056036785643,-0.774622053234889,3
27053102100,2020,2,93635500.0,124750.0,0.3541114058355438,244.39183934996908,257.85824417513953,-0.38856980135267816,-0.6116832416629105,-0.8062025384809587,-0.761657010735659,-0.7754462898352457,9
27053102300,2011,6,143671700.0,103000.0,1.0,551.6805918775499,536.9259598743379,-0.34592520577371516,-0.5043918067560423,-1.0353866638510654,-0.21967399317963693,-0.27683759292592375,0
27053102300,2012,1,137586100.0,100000.0,1.0,552.5083313118668,537.1940345763854,-0.3992309502474189,-0.5174410142551976,-1.0669982673503904,-0.21821406107125005,-0.27635862538384387,4
27053102300,2013,4,135280200.0,91000.0,1.0,552.5083313118668,537.4033033655069,-0.36724750356319663,-0.5223855008419438,-1.1618330778483656,-0.21821406107125005,-0.275984726031186,1
27053102300,2014,2,135455700.0,91000.0,1.0,551.6805918775499,536.7723091660913,-0.38856980135267816,-0.5220091803614486,-1.1618330778483656,-0.21967399317963693,-0.27711211977051436,5
27053102300,2015,2,136627700.0,91000.0,0.6563039723661486,541.9017343679443,532.3664271195404,-0.38856980135267816,-0.5194960886056628,-1.1618330778483656,-0.23692153204239014,-0.28498408410885734,6
27053102300,2017,2,151989700.0,111500.0,0.6558669001751314,543.988037293777,532.4347572955472,-0.38856980135267816,-0.48655571697393796,-0.9458204539363111,-0.23324179841732925,-0.28486199897287884,8
27053102500,2011,1,161935800.0,163950.0,1.0,524.6898994199,484.2958787590247,-0.3992309502474189,-0.4652285310420086,-0.3931442527564445,-0.2672790448575718,-0.3708714588548074,0
27053102500,2012,39,150278400.0,152000.0,1.0,521.5374766612805,483.2861765529523,0.00589270775272945,-0.4902252169071088,-0.5190638066954226,-0.2728391559429118,-0.3726754880309334,4
27053102500,2013,3,144724400.0,146000.0,1.0,524.6898994199,483.928909749123,-0.3779086524579374,-0.5021345271559435,-0.5822870136940728,-0.2672790448575718,-0.3715271202930168,1
27053102500,2014,2,148044100.0,150500.0,1.0,524.6898994199,483.9344375814356,-0.38856980135267816,-0.4950161733149179,-0.5348696084450851,-0.2672790448575718,-0.3715172437465335,5
27053102500,2016,10,183381700.0,184500.0,0.5786516853932584,531.5635893326253,483.1874793603138,-0.30328061019475216,-0.4192425971807401,-0.17660476878606776,-0.2551555187929176,-0.372851829742431,7
27053102500,2017,1,204179700.0,199000.0,0.5786516853932584,531.5635893326253,483.1859499656428,-0.3992309502474189,-0.3746459398967528,-0.023815351872663277,-0.2551555187929176,-0.3728545623031718,8
27053102500,2018,1,231248100.0,227000.0,0.5790993071593533,531.7752667446621,484.83057654710933,-0.3992309502474189,-0.3166038128640631,0.271226280787704,-0.25478217104888046,-0.3699161173646991,2
27053102500,2019,1,258637200.0,252750.0,0.5786516853932584,531.5635893326253,483.19099956307133,-0.3992309502474189,-0.2578740164405196,0.5425592108235775,-0.2551555187929176,-0.3728455402162298,3
27053102500,2020,177,279290500.0,278000.0,0.579954954954955,531.6697215777822,484.1498670734137,1.4771312552269524,-0.2135876359287697,0.8086235402762302,-0.2549683271888742,-0.37113233710119864,9
27053102600,2012,1,160090900.0,137500.0,1.0,713.3292587005217,714.2853292268252,-0.3992309502474189,-0.4691845062811291,-0.6718532236088272,0.06543514767887444,0.0400493813195062,4
27053102600,2015,4,172831000.0,142000.0,0.7715231788079471,714.7955396525837,714.2332850060687,-0.36724750356319663,-0.4418662125286661,-0.6244358183598395,0.06802131254318117,0.03995639420694101,6
27053102600,2016,3,181612800.0,152500.0,0.7702523240371846,714.4962791046138,713.0988805341772,-0.3779086524579374,-0.4230356074254581,-0.5137952061122018,0.06749348933621356,0.037929560203298546,7
27053102600,2017,6,194573400.0,166000.0,0.7702523240371846,714.4962791046138,713.0972869851669,-0.34592520577371516,-0.3952445007616036,-0.371542990365239,0.06749348933621356,0.03792671301836534,8
27053102600,2018,2,216095400.0,187500.0,0.759393063583815,681.2633528423776,658.9492375578151,-0.38856980135267816,-0.34909538747830837,-0.1449931652867427,0.008878647401161236,-0.058819298240976446,2
27053102600,2019,29,235886000.0,200500.0,0.7706964520367937,706.3398701304819,711.9046087932808,-0.100718781194678,-0.30665887408065096,-0.008009550123000744,0.05310755717351837,0.035795761691378124,3
27053102600,2020,3,252119600.0,215500.0,0.7745740498034076,714.4962791046138,718.0515227581536,-0.3779086524579374,-0.27184955127627863,0.1500484673736246,0.06749348933621356,0.046778417834027634,9
27053102800,2011,2,75433000.0,97500.0,1.0,234.0327252762783,267.8299791513759,-0.38856980135267816,-0.6507144299604285,-1.0933412702664946,-0.7799279817968665,-0.7576298477936821,0
27053102800,2012,4,72070000.0,92500.0,1.0,233.86761277622668,267.0290158829739,-0.36724750356319663,-0.6579256309627388,-1.1460272760987031,-0.7802192003015405,-0.7590609242997177,4
27053102800,2013,4,69006800.0,89500.0,1.0,233.786170797106,266.98347854241075,-0.36724750356319663,-0.6644939779476561,-1.1776388795980282,-0.7803628442495746,-0.7591422856065317,1
27053102800,2014,2,70576800.0,90500.0,1.0,234.97587912461228,266.526503484045,-0.38856980135267816,-0.6611274642474994,-1.1671016784315864,-0.7782644865841879,-0.7599587603384832,5
27053102800,2016,1,82210700.0,104500.0,0.3919254658385093,235.1381161404344,267.4736319649918,-0.3992309502474189,-0.6361811688740894,-1.0195808621014029,-0.7779783397380333,-0.7582665312803588,7
27053102800,2017,2,85334800.0,109000.0,0.391439205955335,235.0846891029996,267.1885673323915,-0.38856980135267816,-0.6294822354660259,-0.9721634568524152,-0.7780725721065459,-0.758775854634512,8
27053102800,2018,4,88762600.0,113500.0,0.39263420724094883,235.2452452140267,268.125482141782,-0.36724750356319663,-0.6221320853632251,-0.9247460516034277,-0.777789389969791,-0.7571018742851375,2
27053102800,2019,1,98051900.0,122000.0,0.3920595533498759,235.0846891029996,267.2944347789695,-0.3992309502474189,-0.602213260067132,-0.8351798416886733,-0.7780725721065459,-0.7585867018711724,3
27053102800,2020,1,109967400.0,138500.0,0.39184177997527814,234.9204961836598,266.9534261671329,-0.3992309502474189,-0.576663136503936,-0.6613160224423854,-0.778362168693317,-0.7591959800141375,9
27053102900,2011,2,43480400.0,105500.0,1.0,68.74388221301177,134.9970764134327,-0.38856980135267816,-0.719229631014969,-1.0090436609349611,-1.0714575128809316,-0.9949616379468589,0
27053102900,2012,3,41902100.0,103500.0,1.0,68.74388221301177,134.9970764134327,-0.3779086524579374,-0.7226139422079354,-1.0301180632678446,-1.0714575128809316,-0.9949616379468589,4
27053102900,2013,1,40353700.0,98000.0,1.0,68.74388221301177,134.9970764134327,-0.3992309502474189,-0.725934139541262,-1.0880726696832739,-1.0714575128809316,-0.9949616379468589,1
27053102900,2014,1,40881900.0,99250.0,1.0,68.04517998014383,134.84381896151334,-0.3992309502474189,-0.7248015328301647,-1.0749011682252216,-1.0726898545837373,-0.9952354621626114,5
27053102900,2016,8,48509900.0,122000.0,0.14986376021798364,68.00669738231636,134.48809682298057,-0.3246029079842337,-0.7084449936551356,-0.8351798416886733,-1.0727577285762684,-0.9958710288798551,7
27053102900,2017,3,50698500.0,131500.0,0.1506849315068493,68.0836625779713,135.08950484901553,-0.3779086524579374,-0.7037520306715922,-0.7350764306074773,-1.0726219805912063,-0.99479649658786,8
27053103000,2013,2,88124900.0,175500.0,1.0,720.9299274326919,743.5096064012885,-0.38856980135267816,-0.6234994903228365,-0.27143957928404294,0.07884088850414457,0.09226423076408434,1
27053103000,2014,40,93238100.0,185000.0,1.0,720.9299274326919,743.5641419906967,0.016553856647470194,-0.6125353770415362,-0.17133616820284692,0.07884088850414457,0.09236166919081853,5
27053103000,2016,7,107717700.0,223000.0,0.4097560975609756,259.0766365160059,271.0429191225734,-0.3352640568789744,-0.581487114765874,0.22907747612193727,-0.735756581205514,-0.7518893062614131,7
27053103000,2017,2,115429100.0,236000.0,0.41019417475728154,253.61714689966314,270.7320543190349,-0.38856980135267816,-0.5649517429522506,0.3660610912856792,-0.7453858000826861,-0.7524447266339165,8
27053103000,2018,196,127710300.0,273250.0,0.4007537688442211,247.53570342707616,260.9280857392367,1.6796930842270266,-0.5386174575673047,0.7585718347356322,-0.7561119950939181,-0.7699614214112592,2
27053103000,2019,9,136716400.0,292500.0,0.4150717703349282,260.08853444406986,275.66952653912136,-0.3139417590894929,-0.5193058913029851,0.9614129571896346,-0.7339718380673428,-0.7436229731626662,3
27053103000,2020,320,186489500.0,331500.0,0.41408114558472553,259.4110288630722,275.05333860178257,3.0016755471748793,-0.41257861547542346,1.3723638026808604,-0.7351667940043233,-0.74472391263794,9
27053103100,2011,8,111948700.0,163900.0,1.0,186.8358811382205,220.10753562906103,-0.3246029079842337,-0.5724146819853879,-0.3936711128147666,-0.8631717965953593,-0.8428952656094717,0
27053103100,2014,1,106554900.0,154000.0,1.0,182.34264486951545,217.9973376749618,-0.3992309502474189,-0.5839804791802321,-0.4979894043625393,-0.8710967783315078,-0.8466655442655961,5
27053103100,2015,1,116349200.0,170000.0,0.29249617151607965,182.8939231750471,215.86361802623406,-0.3992309502474189,-0.5629787943818594,-0.32939418569947226,-0.8701244567704757,-0.8504778489994362,6
27053103100,2018,2,151565200.0,227500.0,0.2939346811819596,183.052966359852,217.3506818692221,-0.38856980135267816,-0.48746596223872557,0.27649488137092487,-0.8698439430695567,-0.8478209205076703,2
27053103100,2019,1,171008000.0,261000.0,0.29281345565749234,182.97344476744956,216.0788908201915,-0.3992309502474189,-0.4457752281180838,0.6294911204467214,-0.8699841999200162,-0.8500932223255616,3
27053103100,2020,22,185792500.0,287500.0,0.29204892966360857,182.19656078749745,215.44689497609852,-0.17534682345786323,-0.4140731760161937,0.9087269513574262,-0.8713544353102868,-0.8512224056977256,9
27053103400,2012,5,88163300.0,148500.0,1.0,337.46747835671005,301.28054145759995,-0.3565863546684559,-0.6234171501151384,-0.5559440107779685,-0.5974941011761862,-0.6978639187946855,4
27053103400,2015,4,91876400.0,139000.0,0.41363636363636364,325.06169513800734,300.29937482953324,-0.36724750356319663,-0.6154552380004555,-0.6560474218591646,-0.6193749014616274,-0.6996169636162461,6
27053103400,2016,5,100284400.0,165000.0,0.41185897435897434,340.7873371747464,301.06893252071137,-0.3565863546684559,-0.5974261633565588,-0.3820801915316807,-0.5916386733895872,-0.6982419992760196,7
27053103600,2012,10,375959300.0,149500.0,1.0,26.871090117812283,133.09369318965952,-0.30328061019475216,-0.0063030247327743845,-0.5454068096115269,-1.1453109879156718,-0.998362401903187,4
27053103600,2013,152,366831900.0,140000.0,1.0,26.50718048901549,133.07835014398844,1.2106025328584338,-0.02587469170526528,-0.6455102206927229,-1.1459528364607638,-0.9983898152354296,1
27053103600,2016,401,485235300.0,185000.0,0.08128205128205128,17.037817069190517,87.4507863190584,3.8652286076488793,0.22801490590310383,-0.17133616820284692,-1.1626545026245807,-1.0799123234370498,7
27053103600,2017,118,513234500.0,188750.0,0.08153292181069959,16.959140051512243,87.39958895041102,0.8481234704372485,0.2880529252619757,-0.1318216638286906,-1.1627932698495533,-1.0800037974837788,8
27053103600,2019,496,651765600.0,212500.0,0.08153292181069959,16.959140051512243,87.39419768303573,4.87803775264925,0.585101871789227,0.11843686387429953,-1.1627932698495533,-1.0800134300304671,3
27053103600,2020,57,751272400.0,216000.0,0.08183221821924859,16.99273008297543,87.74267653150902,0.19779338785806286,0.7984719389604101,0.15531706795684544,-1.1627340251604377,-1.079390804858285,9
27053103700,2014,28,332979400.0,200000.0,1.0,484.4590681576403,478.17695213755593,-0.11137993008941875,-0.09846380319224382,-0.013278150706221589,-0.3382364982201046,-0.38180411017052907,5
27053103700,2015,81,365429400.0,211000.0,0.6083535108958837,484.4590681576403,478.5758664620452,0.45366096133184075,-0.028882039134863903,0.10263106212463699,-0.3382364982201046,-0.3810913722208393,6
27053103700,2016,0,450750500.0,223000.0,0.6076178960096735,484.4590681576403,478.1347283630303,-0.4098920991421596,0.15406996854822141,0.22907747612193727,-0.3382364982201046,-0.38187955114779176,7
27053103700,2017,87,496216200.0,244500.0,0.6070998796630566,484.4590681576403,477.7682966165858,0.5176278547002853,0.25156098889039763,0.45562730120043354,-0.3382364982201046,-0.38253425266044483,8
27053103700,2018,446,562044300.0,275000.0,0.6155256723716381,484.4590681576403,483.54997600663535,4.344980307912213,0.3927146197854858,0.777011936776905,-0.3382364982201046,-0.37220415905073684,2
27053103700,2019,16,573888100.0,297500.0,0.6142162818955043,484.4590681576403,482.77432985484404,-0.2393137168263077,0.4181109987421205,1.014098963021843,-0.3382364982201046,-0.37359000160883576,3
27053103900,2013,540,136253900.0,132500.0,1.0,2124.332736518978,2188.3483328593907,5.3471283040178434,-0.520297619064974,-0.7245392294410355,2.554103920615655,2.673749347515868,1
27053103900,2014,330,141725900.0,137750.0,1.0,2079.3561876961644,2182.3571364046293,3.1082870361222863,-0.5085641394679945,-0.6692189233172167,2.474776169600569,2.66304491096092,5
27053103900,2019,151,411133700.0,199500.0,1.0,2079.3561876961644,2159.1300230545585,1.199941383963693,0.06912060551868646,-0.018546751289442432,2.474776169600569,2.621545159936595,3
27053103900,2020,5,438122100.0,225000.0,1.0,2079.3561876961644,2159.1300230545585,-0.3565863546684559,0.12699119045200516,0.2501518784548206,2.474776169600569,2.621545159936595,9
27053104000,2011,1,834792400.0,191000.0,1.0,2724.317628995369,2727.1284738261384,-0.3992309502474189,0.9775618907037805,-0.10811296120419679,3.612332117507414,3.6363847542485237,0
27053104000,2014,7,753075600.0,172500.0,1.0,2730.711710342013,2726.9526943823694,-0.3352640568789744,0.8023384978802335,-0.303051182783368,3.623609730092475,3.6360706901183124,5
27053104000,2015,4,781335100.0,178500.0,1.0,2730.7542146814076,2727.4852519806814,-0.36724750356319663,0.8629346723449338,-0.2398279757847179,3.6236846974641566,3.637022207743553,6
27053104000,2016,13,809398900.0,180200.0,1.0,2731.1386264807693,2727.5512692450684,-0.27129716351052996,0.9231112119490478,-0.22191473380176702,3.6243627068780664,3.6371401604135247,7
27053104000,2017,37,831118100.0,191500.0,1.0,2723.9158376747346,2725.4354564813334,-0.015429590036752042,0.9696831765072927,-0.10284436062097595,3.6116234548225807,3.633359849809029,8
27053104000,2018,12,877560500.0,205500.0,1.0,2770.9461584824694,2757.8430156477466,-0.2819583124052707,1.0692685114551652,0.0446764557092077,3.694573562753121,3.691262251043409,2
27053104000,2019,80,995157400.0,226500.0,1.0,2750.39771796868,2743.227973759375,0.4429998124371,1.3214287502742499,0.2659576802044832,3.6583310849398973,3.6651496390095226,3
27053104001,2020,38,316522800.0,232500.0,1.0,3089.936464555244,3030.6280009130924,-0.004768441142011296,-0.13375129959861295,0.3291808872031333,4.257195289823733,4.178645629299132,9
27053104002,2020,117,762689600.0,240250.0,1.0,2421.1165974882706,2546.2915375598454,0.8374623215425077,0.8229535696721487,0.4108441962430564,3.0775588508953655,3.3132844310208824,9
27053104100,2011,6,122246500.0,98000.0,1.0,582.7356039209103,555.8424339232783,-0.34592520577371516,-0.5503333540990986,-1.0880726696832739,-0.16490046502719213,-0.24303963656959732,0
27053104100,2012,7,118595900.0,93500.0,1.0,582.4251311779766,556.0777654549511,-0.3352640568789744,-0.5581612489486478,-1.1354900749322614,-0.16544806383352662,-0.24261917106338488,4
27053104100,2013,2,112465800.0,91500.0,1.0,579.4255701959929,555.6625971967935,-0.38856980135267816,-0.5713058767405783,-1.1565644772651449,-0.1707385637264991,-0.2433609498237098,1
27053104100,2014,5,114020400.0,94000.0,1.0,579.4255701959929,556.1072032940338,-0.3565863546684559,-0.5679723848945505,-1.1302214743490406,-0.1707385637264991,-0.24256657464409623,5
27053104100,2016,6,145623300.0,117500.0,0.47327790973871736,581.547735335799,557.5693958144459,-0.34592520577371516,-0.5002070372418856,-0.882597246937661,-0.16699557783208033,-0.23995408360260614,7
27053104100,2017,2,148714300.0,128500.0,0.47334123222748814,581.547735335799,557.8167806451971,-0.38856980135267816,-0.49357907937743695,-0.7666880341068023,-0.16699557783208033,-0.23951208253563588,8
27053104100,2018,1,167934300.0,137250.0,0.4734939759036145,581.547735335799,558.5544090269938,-0.3992309502474189,-0.4523660900035435,-0.6744875239004375,-0.16699557783208033,-0.2381941661104791,2
