,GeoFIPS,GeoName,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
1809,35059,"Union, NM",4.185999120336561e-07,4.279873708759831e-07,4.355579022004403e-07,4.3101558340576597e-07,4.283911325466208e-07,4.257666816874756e-07,4.1940743537493155e-07,4.2314223082833047e-07,4.1769144827472125e-07,4.1769144827472125e-07,4.118369040504743e-07,4.145622953272789e-07,4.2374787333428704e-07,4.249591583462002e-07,4.326306300883169e-07,4.421190293483033e-07,4.565535090736018e-07,4.5847137700913093e-07,4.4625758647233993e-07,4.4595476521936165e-07,4.4090774433639015e-07,4.31722166329382e-07,4.235459924989682e-07,4.2314223082833047e-07,4.264732646110916e-07,4.1728768660408354e-07,4.119378444681337e-07,4.105246786209017e-07,4.145622953272789e-07
1810,35061,"Valencia, NM*",1.8386782789754288e-05,1.9288024702086733e-05,2.0671376745835567e-05,2.1631253674151085e-05,2.241703527723291e-05,2.3048990449494935e-05,2.3578515316058136e-05,2.4052300722983102e-05,2.4464193613037046e-05,2.475736869295242e-05,2.4919881792806745e-05,2.4981774309677767e-05,2.5369778859886756e-05,2.5937307903476023e-05,2.667639866049725e-05,2.71020454431892e-05,2.742453803109611e-05,2.778865424146014e-05,2.7806389524072304e-05,2.7700339772942423e-05,2.754940889846747e-05,2.7288084938345372e-05,2.716321407097401e-05,2.7111817945853042e-05,2.71892740780776e-05,2.7318850224509332e-05,2.7454217483630753e-05,2.7626865030692028e-05,2.7938499282305775e-05
1811,36001,"Albany, NY",0.00022048132627421624,0.00022171445983063415,0.00022131793724392972,0.00021980790243981315,0.00021870546627230899,0.00021790060664566495,0.00021760155329815043,0.0002179072522756097,0.00021873869442203282,0.00022025315964611255,0.00022232216576891677,0.00022312554858890641,0.00022358188184511376,0.00022447239625771257,0.00022436975819523227,0.0002242818881992959,0.00022501586110652909,0.00022473452943886727,0.00022592631240896222,0.0002275729518286101,0.00022902465276987814,0.0002302548327129873,0.00023125536922133835,0.00023227288900621494,0.00023316192661215936,0.00023304304367648075,0.00023237700387534964,0.00023213037716406605,0.00023166887508456832
1812,36003,"Allegany, NY",1.905578049909624e-05,1.9132668231147234e-05,1.9222308074855462e-05,1.9079034349765323e-05,1.887500056324952e-05,1.874972981932254e-05,1.8751980191967933e-05,1.868521913682122e-05,1.878273528478833e-05,1.875835624779655e-05,1.881499062603899e-05,1.88697496937436e-05,1.8666090969335364e-05,1.8512690567340946e-05,1.8407673177222518e-05,1.8444429263763968e-05,1.836641634539028e-05,1.837616796018699e-05,1.834728817790442e-05,1.8158631937798817e-05,1.807611827413434e-05,1.8014608088493547e-05,1.792459318267775e-05,1.7846205202196498e-05,1.7728060638313266e-05,1.7613666695505693e-05,1.7503398435881342e-05,1.7392755114149427e-05,1.7292613531429355e-05
1813,36005,"Bronx, NY",0.011341826322713223,0.011450602510406471,0.01155382179303914,0.011651127137172411,0.011770046736409518,0.011908648948299416,0.01206493804746615,0.012215294898726366,0.012327311851479655,0.012438852759647854,0.012472120952382853,0.012440903413245169,0.012374742370621106,0.012342041769506791,0.012395981282879004,0.012482328446851628,0.012599261475416335,0.012711443212833693,0.012861946539350862,0.01305142143892056,0.013207399278166271,0.013350926720571149,0.013495543572699597,0.013596144610114267,0.013622610858104603,0.01361205548490057,0.013539147425753203,0.013424805178295817,0.013044976527614714
1814,36007,"Broome, NY",0.00011641311180582855,0.000115355437544606,0.00011352516315050902,0.00011184918991609376,0.00011055678091195114,0.0001100200098564626,0.00010991550091497605,0.0001096255022815317,0.00010990838774094817,0.0001102202730637091,0.00011000085900331063,0.00010996638746763705,0.00010969444535287884,0.00010992863292856598,0.0001099133122460444,0.00010999648166544731,0.0001099450479455534,0.00010981755798028446,0.0001097086717009346,0.00010983233149557314,0.00010991987825283937,0.0001100473682181083,0.00010980442596669454,0.00010950731415922228,0.0001092556172320819,0.00010916424030418528,0.00010881077027172291,0.00010844799839630099,0.00010792326501993657
1815,36009,"Cattaraugus, NY",2.5241978347323952e-05,2.511624512028608e-05,2.5099421660330307e-05,2.5171437874877823e-05,2.5004383869001212e-05,2.494564933336615e-05,2.480722472425638e-05,2.4770921468562344e-05,2.4599440236381583e-05,2.458615855746913e-05,2.459619360375854e-05,2.4457178697808215e-05,2.4213681251079942e-05,2.4007962802147083e-05,2.392355035394795e-05,2.383648156996632e-05,2.3756791496491613e-05,2.368566072720493e-05,2.360183857584635e-05,2.3497651183488674e-05,2.3427110711042545e-05,2.3367195581726374e-05,2.3176824850647905e-05,2.3140816743374147e-05,2.3021281633162086e-05,2.2919455428166623e-05,2.279755913059235e-05,2.2698979558219933e-05,2.255701316806684e-05
1816,36011,"Cayuga, NY",4.631470962485627e-05,4.630019423231e-05,4.6317501046499786e-05,4.625162349571286e-05,4.616620599342133e-05,4.605678226499558e-05,4.5798296620806175e-05,4.570729627522762e-05,4.539577361981145e-05,4.5444902640737295e-05,4.544155293476508e-05,4.537958337427907e-05,4.5279092195112565e-05,4.516073591742757e-05,4.501390713897873e-05,4.4931839342659416e-05,4.475877120076154e-05,4.461250070664141e-05,4.45108929588175e-05,4.4417101191595425e-05,4.419490402877171e-05,4.4017369612244215e-05,4.376725823298536e-05,4.342335508650443e-05,4.33183976327083e-05,4.311741527437529e-05,4.275006418608884e-05,4.2482645992640196e-05,4.236261486196909e-05
1817,36013,"Chautauqua, NY",5.2114833229602614e-05,5.208206370384883e-05,5.190037488883621e-05,5.187634390328344e-05,5.153226388286875e-05,5.126027681911238e-05,5.100649504744144e-05,5.0826626761637366e-05,5.051240342024279e-05,5.0372586777026665e-05,5.0096230443169785e-05,4.994585473054411e-05,4.956900518437564e-05,4.938731636936302e-05,4.932942354053134e-05,4.9237668868420757e-05,4.922601748148608e-05,4.906945196955136e-05,4.894638419505383e-05,4.8677674083872835e-05,4.857026286056878e-05,4.822581873431239e-05,4.783695369536753e-05,4.7425149988395036e-05,4.71546193480055e-05,4.6876078379098374e-05,4.660736826791738e-05,4.6395822773884646e-05,4.61711694695504e-05
1818,36015,"Chemung, NY",8.97744434052756e-05,8.922562222577529e-05,8.87924421238208e-05,8.812608411140505e-05,8.735830318671549e-05,8.700664056565397e-05,8.65260665794594e-05,8.634596981934702e-05,8.604833622631922e-05,8.58900406529573e-05,8.545496479563321e-05,8.509761490846288e-05,8.422841107149952e-05,8.410708272784486e-05,8.401419071473427e-05,8.389001873802522e-05,8.42179844169667e-05,8.429571038712044e-05,8.445116232742797e-05,8.481893886913112e-05,8.406348035434397e-05,8.324830554541431e-05,8.292887076563607e-05,8.202459545433502e-05,8.1321270212212e-05,8.068903579644911e-05,8.021130544330893e-05,7.95098759565555e-05,7.87165023343763e-05
1819,36017,"Chenango, NY",2.2706592848042595e-05,2.2675051112658457e-05,2.2522959457107556e-05,2.259641281348157e-05,2.24754308147479e-05,2.2222664853107906e-05,2.2159581382339636e-05,2.2176432446448967e-05,2.2083103475997277e-05,2.212458301842025e-05,2.2205813788998575e-05,2.21643342465756e-05,2.2102547011508046e-05,2.220494963186476e-05,2.223605928868199e-05,2.2176864525015875e-05,2.188002654955147e-05,2.1783240950564535e-05,2.171151590845814e-05,2.16000396381964e-05,2.14406026470081e-05,2.139220984751463e-05,2.117228185695949e-05,2.0985191837489206e-05,2.0792052718082236e-05,2.066070083374282e-05,2.0561322763354447e-05,2.033923437996478e-05,2.0107640268103177e-05
1820,36019,"Clinton, NY",3.2153132238228806e-05,3.2162061596869364e-05,3.0848701763486494e-05,2.9928233710288415e-05,2.983559161439257e-05,2.973699661273635e-05,2.9718021725625153e-05,2.972397463138553e-05,2.98835869170856e-05,3.0027572825164685e-05,3.028391982947086e-05,3.0435346869750414e-05,3.0595331212060505e-05,3.071215698760788e-05,3.071550549709809e-05,3.0657836722544456e-05,3.0612817872731614e-05,3.0545847682927385e-05,3.0411907303318936e-05,3.041116319009889e-05,3.0342332717244545e-05,3.0324473999963418e-05,3.0049152108546045e-05,2.9960230578750434e-05,2.9988134824502194e-05,3.0019015523134144e-05,2.977978312288905e-05,2.9658492668021396e-05,2.96142179314286e-05
1821,36021,"Columbia, NY",3.858689009605955e-05,3.8660501335600806e-05,3.8807115457331754e-05,3.870673649432094e-05,3.863373361213126e-05,3.854308836674574e-05,3.8458526694876023e-05,3.835449758775573e-05,3.829792035405872e-05,3.84372341875707e-05,3.851145378446354e-05,3.8719511998704135e-05,3.876270537066636e-05,3.8586281738707965e-05,3.8588106810762706e-05,3.848042755953293e-05,3.834050536866937e-05,3.838004859652211e-05,3.820240824986056e-05,3.828088634821446e-05,3.82261341865722e-05,3.823160940273643e-05,3.804606041050432e-05,3.776804110083195e-05,3.758918403946723e-05,3.7428577698649925e-05,3.738416761198454e-05,3.744439498979103e-05,3.758310046595142e-05
1822,36023,"Cortland, NY",3.8383117284328376e-05,3.831964084803209e-05,3.8026255855882194e-05,3.771893701186238e-05,3.763610800352455e-05,3.774138599543058e-05,3.772512983491568e-05,3.769339161676754e-05,3.785595322191656e-05,3.784666398733661e-05,3.829874007022722e-05,3.84171778111215e-05,3.8186495152386225e-05,3.827861339530401e-05,3.841408139959486e-05,3.8346734448890263e-05,3.820817003307276e-05,3.813850077372318e-05,3.818804335814955e-05,3.7883046822774725e-05,3.776228677323546e-05,3.760204747673142e-05,3.7223511167598706e-05,3.692238514663219e-05,3.680162509709292e-05,3.6683961459080293e-05,3.641534775914358e-05,3.6168408939893406e-05,3.584947855264866e-05
1823,36025,"Delaware, NY",1.295048946513707e-05,1.2987691978945613e-05,1.3017668105179837e-05,1.2938445485846533e-05,1.2814258677161894e-05,1.2846643599254225e-05,1.2865378678150614e-05,1.2810511661382616e-05,1.2785620770848842e-05,1.2757518152504257e-05,1.2828176164342069e-05,1.2922654490776719e-05,1.2947813025294727e-05,1.291944276296591e-05,1.2967351036143819e-05,1.294406600951545e-05,1.2895622448369072e-05,1.2819343912862343e-05,1.2746544749150658e-05,1.2656348726463756e-05,1.2554376368470549e-05,1.2497903487797148e-05,1.2324737829997661e-05,1.2199212801391854e-05,1.2116243166279271e-05,1.2006509132743277e-05,1.1942274576527083e-05,1.182611708736947e-05,1.1877504732342423e-05
1824,36027,"Dutchess, NY",0.00012888730413257213,0.00012853546462546098,0.00012934979109847133,0.00013053779539282733,0.00013148363704711648,0.00013286624498609533,0.0001347113398909734,0.00013632640455258155,0.00013816955827397208,0.0001396196223391419,0.00014111481892039633,0.00014212326374215767,0.00014285266343758946,0.00014302251699274657,0.00014331709158697619,0.00014377715207351601,0.00014407803551408002,0.0001445172282781291,0.00014485693538844333,0.0001444488015601944,0.00014422022720454012,0.00014379753450013486,0.00014340687132327352,0.00014302494347210595,0.00014337144472462645,0.000143650489850956,0.00014384072583273195,0.00014352237174078034,0.00014418722708525245
1825,36029,"Erie, NY",0.00036204143286565213,0.0003617926048482063,0.000360625482956853,0.0003593102491503534,0.0003565942469063572,0.00035420149891716784,0.0003527085308124926,0.0003515584417913812,0.0003504753734118735,0.00034937786412063903,0.0003487465370823277,0.0003474457441875549,0.00034500634094509445,0.00034271764157629543,0.00034135612279631263,0.00034086883459548113,0.00034041079849789105,0.0003406773999451545,0.0003422784897478865,0.0003436418599268087,0.0003453462577903553,0.00034701621963363047,0.0003479348837873257,0.00034856139718839475,0.00035004955165582774,0.0003516180568372276,0.0003525441265866802,0.00035297068890230166,0.0003520186995676985
1826,36031,"Essex, NY",8.190665281400925e-06,8.230047618408187e-06,8.234136494928066e-06,8.30579943603964e-06,8.316774841435107e-06,8.286646277604415e-06,8.320648513927624e-06,8.373803908686059e-06,8.369930236193541e-06,8.43492185245689e-06,8.46483521226022e-06,8.4564422551931e-06,8.462037559904513e-06,8.498407040528706e-06,8.473228169327341e-06,8.486570819023791e-06,8.495824592200361e-06,8.472797761272618e-06,8.466126436424393e-06,8.392311455039197e-06,8.343675344855368e-06,8.294178418562087e-06,8.22638914994303e-06,8.176246611567665e-06,8.148700496065319e-06,8.112976627523213e-06,8.053149907916554e-06,8.034857565590776e-06,8.020223691730154e-06
1827,36033,"Franklin, NY",1.1694708656554038e-05,1.1780493550853382e-05,1.184044818692447e-05,1.1891160803996456e-05,1.1829547344002453e-05,1.175869186500935e-05,1.2100172618283805e-05,1.2096144045899582e-05,1.206794403921002e-05,1.2067707064363888e-05,1.2139747417587646e-05,1.2132401197357591e-05,1.2146619688125438e-05,1.2206811299042658e-05,1.2271031482344099e-05,1.2300653338110447e-05,1.2253021394038159e-05,1.222339953827181e-05,1.2142354140895084e-05,1.2142354140895084e-05,1.1951589389759806e-05,1.1868411218767902e-05,1.1682385964555239e-05,1.1745895223318289e-05,1.1553471648260094e-05,1.1463658181576529e-05,1.135844134989446e-05,1.1262703512057625e-05,1.124587829798234e-05
1828,36035,"Fulton, NY",4.295550966508436e-05,4.304123053992851e-05,4.302954132972249e-05,4.316279832607112e-05,4.293992405147633e-05,4.283783828234375e-05,4.2869009509559805e-05,4.284173468574576e-05,4.2785626476756855e-05,4.285108605391057e-05,4.29235591571879e-05,4.304200982060891e-05,4.3095000906876204e-05,4.311604148524704e-05,4.324150567479166e-05,4.331553733942979e-05,4.329527604173936e-05,4.3222023657781626e-05,4.299213585706322e-05,4.281757698465331e-05,4.2459107871668684e-05,4.216687761651817e-05,4.2095963074601644e-05,4.1993877305469065e-05,4.215908480971416e-05,4.2064012566705186e-05,4.184581397619281e-05,4.1426560970136865e-05,4.139227262019921e-05
1829,36037,"Genesee, NY",4.7907678848122444e-05,4.800010423076711e-05,4.786146615680011e-05,4.800480382649481e-05,4.794840867776247e-05,4.7682881519147705e-05,4.742988661580679e-05,4.741813762648755e-05,4.72473856483813e-05,4.722232113783359e-05,4.731866285025134e-05,4.717140885078357e-05,4.7049219361863495e-05,4.6932512734625744e-05,4.6941128660126515e-05,4.691371435171496e-05,4.6942695192035745e-05,4.6969326234492685e-05,4.7046086298045034e-05,4.6986558085494234e-05,4.665210352287328e-05,4.645393723635547e-05,4.635211266225541e-05,4.6085018971731416e-05,4.603175688681754e-05,4.588058655757669e-05,4.590800086598824e-05,4.563150798400885e-05,4.5314285272389444e-05
1830,36039,"Greene, NY",2.787117189758257e-05,2.804060876758243e-05,2.815217459395558e-05,2.8142032246103475e-05,2.8247035376807612e-05,2.850059407311022e-05,2.862230224733547e-05,2.8628864943004478e-05,2.8622898856032653e-05,2.8742817204166357e-05,2.8885406682793e-05,2.9087657031137902e-05,2.931854459694757e-05,2.953988642360232e-05,2.95542050323347e-05,2.9512442423531917e-05,2.945576459729957e-05,2.932749372740531e-05,2.9206978770574424e-05,2.909183329201818e-05,2.8968335291701383e-05,2.8806057726067712e-05,2.8643780160434044e-05,2.860321076902563e-05,2.86008243342369e-05,2.864497337782841e-05,2.857397694286368e-05,2.8571590508074948e-05,2.8934925204659157e-05
1831,36041,"Hamilton, NY",1.1955963980517767e-06,1.1868283913718182e-06,1.179184488112367e-06,1.2036899426794307e-06,1.1857042879513107e-06,1.1906503430015436e-06,1.1971701428404871e-06,1.2088608184137652e-06,1.1942474739471676e-06,1.1762618192190475e-06,1.164795964329871e-06,1.1596250885955366e-06,1.145011744128939e-06,1.12118075161418e-06,1.1171339793003532e-06,1.1000476073086392e-06,1.0921788833650867e-06,1.0948767315743047e-06,1.1063425864634812e-06,1.117583620668556e-06,1.1261268066644132e-06,1.1279253721372252e-06,1.1452365648130406e-06,1.1277005514531237e-06,1.1245530618757026e-06,1.1357940960807777e-06,1.1492833371268677e-06,1.1416394338674166e-06,1.1508570819155782e-06
1832,36043,"Herkimer, NY",1.8318824704279233e-05,1.8349481076494504e-05,1.8259975418330273e-05,1.8189629992800587e-05,1.8015545593435295e-05,1.7766736286795275e-05,1.7644384515543255e-05,1.764137362184354e-05,1.7592925605039047e-05,1.7509989169492377e-05,1.7539824388880453e-05,1.7608801226364814e-05,1.7597852522002216e-05,1.752586479081814e-05,1.7611812120064527e-05,1.7628508894217488e-05,1.7622213389208994e-05,1.7640552469016346e-05,1.7593746757866243e-05,1.752641222603627e-05,1.740789250131116e-05,1.7248041417617242e-05,1.7023319260574936e-05,1.6937645648937614e-05,1.6848139990773384e-05,1.670744913971401e-05,1.6574696099317525e-05,1.642497256715901e-05,1.6405812334524466e-05
1833,36045,"Jefferson, NY",3.498118657192197e-05,3.560788436224019e-05,3.512948677789135e-05,3.4893180905545894e-05,3.442726855414314e-05,3.427226895488562e-05,3.4130668142204385e-05,3.404205344007484e-05,3.392999086143679e-05,3.38355903196493e-05,3.3571877838397805e-05,3.3473823082089515e-05,3.4558515759015415e-05,3.4608456690799765e-05,3.503752237911773e-05,3.502960491432265e-05,3.502655973555531e-05,3.5572560288539066e-05,3.619590838221322e-05,3.7235836931259246e-05,3.696512053884287e-05,3.707139727782298e-05,3.683387333397059e-05,3.6057961784052794e-05,3.6380750733390656e-05,3.624554479612083e-05,3.5813129411158795e-05,3.5364879096606595e-05,3.541390647476074e-05
1834,36047,"Kings, NY",0.013065607823989966,0.013143416434331636,0.013204317630452721,0.013266048057883506,0.013363134904847989,0.013481598110608149,0.013620274525206083,0.013729655143735172,0.01378667731822632,0.013805081801053005,0.013763008051379661,0.013685622404659047,0.01361168725063651,0.013557831737992469,0.013586726831683474,0.013692673653446895,0.013845107516350716,0.013993506528922109,0.014267202948920175,0.014525110582169131,0.014737627540505945,0.014920904355881948,0.015068268220643916,0.015171276558303165,0.01519807909513211,0.015221948713167687,0.015224620062353297,0.015178789727887691,0.01469827522781544
1835,36049,"Lewis, NY",8.214718406491706e-06,8.26341748828879e-06,8.277029032890459e-06,8.274911681507975e-06,8.242848932001822e-06,8.188705232364072e-06,8.140913586873768e-06,8.163599494543217e-06,8.152105301324029e-06,8.051379871271679e-06,8.073763300172201e-06,8.064386458335496e-06,8.098264080455204e-06,8.167229239770328e-06,8.192939935129037e-06,8.130024351192432e-06,8.181143263140924e-06,8.191730020053332e-06,8.187797796057295e-06,8.250713379993897e-06,8.232564653858338e-06,8.241639016926118e-06,8.172976336379921e-06,8.133049138881693e-06,8.129116914885655e-06,8.10915331613654e-06,8.066806288486903e-06,8.0271815697576e-06,8.03776832667001e-06
1836,36051,"Livingston, NY",3.897498184896049e-05,3.912288057737923e-05,3.9202941459291855e-05,3.9202941459291855e-05,3.924633323498496e-05,3.908193340876743e-05,3.9262223181013415e-05,3.9544575298903743e-05,3.977864642693836e-05,3.9796980980048125e-05,3.980431480129203e-05,4.002066252798722e-05,3.99216559411945e-05,3.9943046253155894e-05,4.00059948854994e-05,4.0114168748847e-05,3.9981548814686387e-05,3.985320694291806e-05,3.957574403919034e-05,3.9503016978521614e-05,3.936122976780613e-05,3.929766998369229e-05,3.9111879845513373e-05,3.887536411039745e-05,3.8526396449541656e-05,3.835344049853958e-05,3.808025565720413e-05,3.770745307730565e-05,3.7633503713096275e-05
1837,36053,"Madison, NY",4.161718819199225e-05,4.155999661793794e-05,4.1379577837931575e-05,4.1361300118388446e-05,4.1009306616219156e-05,4.0956242269158455e-05,4.099102889667603e-05,4.094798781517124e-05,4.118500856537568e-05,4.1426156542573744e-05,4.1867769830889984e-05,4.209594652325098e-05,4.2139577208612e-05,4.247624101051931e-05,4.28695067826247e-05,4.308530179400487e-05,4.3140724556490486e-05,4.326395176244255e-05,4.279285828131481e-05,4.237129152411038e-05,4.2251601941295696e-05,4.196210644788678e-05,4.1538181275257433e-05,4.118618777308814e-05,4.0790563585557835e-05,4.075341854261535e-05,4.0435622064107394e-05,4.002820579945249e-05,3.989141770480714e-05
1838,36055,"Monroe, NY",0.0004313684433386426,0.00043161175985318025,0.00043117743399752003,0.00043153829472197927,0.0004316188125057756,0.0004314319172120002,0.0004311985919553059,0.00043431351351822797,0.0004348495151154704,0.00043573109668988236,0.0004358956585837726,0.0004355453768382062,0.0004340355214617634,0.0004339314948359828,0.00043447219820162214,0.0004355118767383786,0.0004369036001838502,0.00043787686624200095,0.0004402553733297643,0.0004416982285065518,0.00044333855795600756,0.00044387103322695236,0.00044388337536899414,0.00044392216495826826,0.0004446086231442103,0.00044610319777336333,0.0004461919436518541,0.0004458181530643035,0.0004438234278219341
1839,36057,"Montgomery, NY",4.962111990106357e-05,4.956844050263172e-05,4.946978635647755e-05,4.914030066446747e-05,4.86546923916503e-05,4.819781833615959e-05,4.781182201674081e-05,4.751202834930141e-05,4.738463998582077e-05,4.721798152532731e-05,4.736261041920382e-05,4.737314629889019e-05,4.741624762487988e-05,4.7626007411363035e-05,4.7696885147434975e-05,4.784342965579992e-05,4.7891320018010687e-05,4.819781833615959e-05,4.785109211375364e-05,4.7801286137054445e-05,4.775243796759946e-05,4.771795690680771e-05,4.763750109829362e-05,4.7343454274319513e-05,4.7334834009121575e-05,4.7652826014201066e-05,4.7540762566627874e-05,4.734728550329638e-05,4.746701140882329e-05
1840,36059,"Nassau, NY",0.0017701689794287186,0.0017755234114350425,0.0017815766605937375,0.0017854425442191853,0.0017887154509599996,0.0017951459256883241,0.0018058181526852163,0.0018138213052380035,0.0018143274388260316,0.0018177007581285458,0.0018179572172388335,0.0018155188203013363,0.0018078576132289326,0.0017977987170143157,0.0017939219779767924,0.0017981026685524345,0.0018075455201317571,0.0018219506519561704,0.0018339309561081808,0.0018445475491181852,0.001853875061944204,0.0018630655251927674,0.0018690129340837246,0.001876309127925084,0.0018838170023019187,0.001889957094757219,0.0018939966649758775,0.0018915257018021533,0.0018873585804916057
1841,36061,"New York, NY",0.025451454361274117,0.025627432090778675,0.025802523711836032,0.025925743907638053,0.026027458933048406,0.02609021926787607,0.026167873040835524,0.026251763654019503,0.026510473239507854,0.026504560169677498,0.02661995875437827,0.026752755737628878,0.026814544761274036,0.02689289719666301,0.026947955204218856,0.027043723078704732,0.02698253047420673,0.027109380306532857,0.027571877794330207,0.027971989839335246,0.02816599646763092,0.02835284606616074,0.02857950238262633,0.028699416712298413,0.028753571570859997,0.02888676048669302,0.029018296469461073,0.028761614709073045,0.02687082968821831
1842,36063,"Niagara, NY",0.0001648274450834628,0.00016512828309249883,0.0001655407342203664,0.00016541803370562444,0.0001649324057647481,0.0001640077169458192,0.0001630261128278835,0.00016233425932307339,0.00016154483673425158,0.00016123069385012305,0.0001611900400651182,0.00016094242155645217,0.00016026313376700722,0.0001597678967496752,0.00015950401672700724,0.00015950549504646197,0.00015969028497830225,0.00016008573543244053,0.00015983885608350187,0.00015939831688599457,0.00015925196325997706,0.00015895777768848727,0.00015854902235925653,0.0001582178788013987,0.00015803234970983103,0.000157872691208721,0.000157616941943054,0.00015688813045187583,0.00015644537377518646
