GeoFIPS,GeoName,CountyFIPS,CountyName
36420,"Oklahoma City, OK (MA)",40027,"Cleveland, OK"
36420,"Oklahoma City, OK (MA)",40051,"Grady, OK"
36420,"Oklahoma City, OK (MA)",40081,"Lincoln, OK"
36420,"Oklahoma City, OK (MA)",40083,"Logan, OK"
36420,"Oklahoma City, OK (MA)",40087,"McClain, OK"
36420,"Oklahoma City, OK (MA)",40109,"Oklahoma, OK"
36500,"Olympia-Lacey-Tumwater, WA (MA)",53067,"Thurston, WA"
36540,"Omaha-Council Bluffs, NE-IA (MA)",19085,"Harrison, IA"
36540,"Omaha-Council Bluffs, NE-IA (MA)",19129,"Mills, IA"
36540,"Omaha-Council Bluffs, NE-IA (MA)",19155,"Pottawattamie, IA"
36540,"Omaha-Council Bluffs, NE-IA (MA)",31025,"Cass, NE"
36540,"Omaha-Council Bluffs, NE-IA (MA)",31055,"Douglas, NE"
36540,"Omaha-Council Bluffs, NE-IA (MA)",31153,"Sarpy, NE"
36540,"Omaha-Council Bluffs, NE-IA (MA)",31155,"Saunders, NE"
36540,"Omaha-Council Bluffs, NE-IA (MA)",31177,"Washington, NE"
36740,"Orlando-Kissimmee-Sanford, FL (MA)",12069,"Lake, FL"
36740,"Orlando-Kissimmee-Sanford, FL (MA)",12095,"Orange, FL"
36740,"Orlando-Kissimmee-Sanford, FL (MA)",12097,"Osceola, FL"
36740,"Orlando-Kissimmee-Sanford, FL (MA)",12117,"Seminole, FL"
36780,"Oshkosh-Neenah, WI (MA)",55139,"Winnebago, WI"
36980,"Owensboro, KY (MA)",21059,"Daviess, KY"
36980,"Owensboro, KY (MA)",21091,"Hancock, KY"
36980,"Owensboro, KY (MA)",21149,"McLean, KY"
37100,"Oxnard-Thousand Oaks-Ventura, CA (MA)",6111,"Ventura, CA"
37340,"Palm Bay-Melbourne-Titusville, FL (MA)",12009,"Brevard, FL"
37460,"Panama City, FL (MA)",12005,"Bay, FL"
37620,"Parkersburg-Vienna, WV (MA)",54105,"Wirt, WV"
37620,"Parkersburg-Vienna, WV (MA)",54107,"Wood, WV"
37860,"Pensacola-Ferry Pass-Brent, FL (MA)",12033,"Escambia, FL"
37860,"Pensacola-Ferry Pass-Brent, FL (MA)",12113,"Santa Rosa, FL"
37900,"Peoria, IL (MA)",17057,"Fulton, IL"
37900,"Peoria, IL (MA)",17123,"Marshall, IL"
37900,"Peoria, IL (MA)",17143,"Peoria, IL"
37900,"Peoria, IL (MA)",17175,"Stark, IL"
37900,"Peoria, IL (MA)",17179,"Tazewell, IL"
37900,"Peoria, IL (MA)",17203,"Woodford, IL"
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MA)",10003,"New Castle, DE"
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MA)",24015,"Cecil, MD"
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MA)",34005,"Burlington, NJ"
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MA)",34007,"Camden, NJ"
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MA)",34015,"Gloucester, NJ"
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MA)",34033,"Salem, NJ"
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MA)",42017,"Bucks, PA"
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MA)",42029,"Chester, PA"
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MA)",42045,"Delaware, PA"
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MA)",42091,"Montgomery, PA"
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MA)",42101,"Philadelphia, PA"
38060,"Phoenix-Mesa-Chandler, AZ (MA)",4013,"Maricopa, AZ"
38060,"Phoenix-Mesa-Chandler, AZ (MA)",4021,"Pinal, AZ"
38220,"Pine Bluff, AR (MA)",5025,"Cleveland, AR"
38220,"Pine Bluff, AR (MA)",5069,"Jefferson, AR"
38220,"Pine Bluff, AR (MA)",5079,"Lincoln, AR"
38300,"Pittsburgh, PA (MA)",42003,"Allegheny, PA"
38300,"Pittsburgh, PA (MA)",42005,"Armstrong, PA"
38300,"Pittsburgh, PA (MA)",42007,"Beaver, PA"
38300,"Pittsburgh, PA (MA)",42019,"Butler, PA"
38300,"Pittsburgh, PA (MA)",42051,"Fayette, PA"
38300,"Pittsburgh, PA (MA)",42125,"Washington, PA"
38300,"Pittsburgh, PA (MA)",42129,"Westmoreland, PA"
38340,"Pittsfield, MA (MA)",25003,"Berkshire, MA"
38540,"Pocatello, ID (MA)",16005,"Bannock, ID"
38540,"Pocatello, ID (MA)",16077,"Power, ID"
38860,"Portland-South Portland, ME (MA)",23005,"Cumberland, ME"
38860,"Portland-South Portland, ME (MA)",23023,"Sagadahoc, ME"
38860,"Portland-South Portland, ME (MA)",23031,"York, ME"
38900,"Portland-Vancouver-Hillsboro, OR-WA (MA)",41005,"Clackamas, OR"
38900,"Portland-Vancouver-Hillsboro, OR-WA (MA)",41009,"Columbia, OR"
38900,"Portland-Vancouver-Hillsboro, OR-WA (MA)",41051,"Multnomah, OR"
38900,"Portland-Vancouver-Hillsboro, OR-WA (MA)",41067,"Washington, OR"
38900,"Portland-Vancouver-Hillsboro, OR-WA (MA)",41071,"Yamhill, OR"
38900,"Portland-Vancouver-Hillsboro, OR-WA (MA)",53011,"Clark, WA"
38900,"Portland-Vancouver-Hillsboro, OR-WA (MA)",53059,"Skamania, WA"
38940,"Port St. Lucie, FL (MA)",12085,"Martin, FL"
38940,"Port St. Lucie, FL (MA)",12111,"St. Lucie, FL"
39100,"Poughkeepsie-Newburgh-Middletown, NY (MA)",36027,"Dutchess, NY"
39100,"Poughkeepsie-Newburgh-Middletown, NY (MA)",36071,"Orange, NY"
39150,"Prescott Valley-Prescott, AZ (MA)",4025,"Yavapai, AZ"
39300,"Providence-Warwick, RI-MA (MA)",25005,"Bristol, MA"
39300,"Providence-Warwick, RI-MA (MA)",44001,"Bristol, RI"
39300,"Providence-Warwick, RI-MA (MA)",44003,"Kent, RI"
39300,"Providence-Warwick, RI-MA (MA)",44005,"Newport, RI"
39300,"Providence-Warwick, RI-MA (MA)",44007,"Providence, RI"
39300,"Providence-Warwick, RI-MA (MA)",44009,"Washington, RI"
39340,"Provo-Orem, UT (MA)",49023,"Juab, UT"
39340,"Provo-Orem, UT (MA)",49049,"Utah, UT"
39380,"Pueblo, CO (MA)",8101,"Pueblo, CO"
39460,"Punta Gorda, FL (MA)",12015,"Charlotte, FL"
39540,"Racine, WI (MA)",55101,"Racine, WI"
39580,"Raleigh-Cary, NC (MA)",37069,"Franklin, NC"
39580,"Raleigh-Cary, NC (MA)",37101,"Johnston, NC"
39580,"Raleigh-Cary, NC (MA)",37183,"Wake, NC"
39660,"Rapid City, SD (MA)",46093,"Meade, SD"
39660,"Rapid City, SD (MA)",46103,"Pennington, SD"
39740,"Reading, PA (MA)",42011,"Berks, PA"
39820,"Redding, CA (MA)",6089,"Shasta, CA"
39900,"Reno, NV (MA)",32029,"Storey, NV"
39900,"Reno, NV (MA)",32031,"Washoe, NV"
40060,"Richmond, VA (MA)",51007,"Amelia, VA"
40060,"Richmond, VA (MA)",51036,"Charles City, VA"
40060,"Richmond, VA (MA)",51041,"Chesterfield, VA"
40060,"Richmond, VA (MA)",51075,"Goochland, VA"
40060,"Richmond, VA (MA)",51085,"Hanover, VA"
40060,"Richmond, VA (MA)",51087,"Henrico, VA"
40060,"Richmond, VA (MA)",51097,"King and Queen, VA"
40060,"Richmond, VA (MA)",51101,"King William, VA"
40060,"Richmond, VA (MA)",51127,"New Kent, VA"
40060,"Richmond, VA (MA)",51145,"Powhatan, VA"
40060,"Richmond, VA (MA)",51183,"Sussex, VA"
40060,"Richmond, VA (MA)",51760,"Richmond (Independent City), VA"
40060,"Richmond, VA (MA)",51918,"Dinwiddie, Colonial Heights + Petersburg, VA"
40060,"Richmond, VA (MA)",51941,"Prince George + Hopewell, VA"
40140,"Riverside-San Bernardino-Ontario, CA (MA)",6065,"Riverside, CA"
40140,"Riverside-San Bernardino-Ontario, CA (MA)",6071,"San Bernardino, CA"
40220,"Roanoke, VA (MA)",51023,"Botetourt, VA"
40220,"Roanoke, VA (MA)",51045,"Craig, VA"
40220,"Roanoke, VA (MA)",51067,"Franklin, VA"
40220,"Roanoke, VA (MA)",51770,"Roanoke (Independent City), VA"
40220,"Roanoke, VA (MA)",51944,"Roanoke + Salem, VA"
40340,"Rochester, MN (MA)",27039,"Dodge, MN"
40340,"Rochester, MN (MA)",27045,"Fillmore, MN"
40340,"Rochester, MN (MA)",27109,"Olmsted, MN"
40340,"Rochester, MN (MA)",27157,"Wabasha, MN"
40380,"Rochester, NY (MA)",36051,"Livingston, NY"
40380,"Rochester, NY (MA)",36055,"Monroe, NY"
40380,"Rochester, NY (MA)",36069,"Ontario, NY"
40380,"Rochester, NY (MA)",36073,"Orleans, NY"
40380,"Rochester, NY (MA)",36117,"Wayne, NY"
40380,"Rochester, NY (MA)",36123,"Yates, NY"
40420,"Rockford, IL (MA)",17007,"Boone, IL"
40420,"Rockford, IL (MA)",17201,"Winnebago, IL"
40580,"Rocky Mount, NC (MA)",37065,"Edgecombe, NC"
40580,"Rocky Mount, NC (MA)",37127,"Nash, NC"
40660,"Rome, GA (MA)",13115,"Floyd, GA"
40900,"Sacramento-Roseville-Folsom, CA (MA)",6017,"El Dorado, CA"
40900,"Sacramento-Roseville-Folsom, CA (MA)",6061,"Placer, CA"
40900,"Sacramento-Roseville-Folsom, CA (MA)",6067,"Sacramento, CA"
40900,"Sacramento-Roseville-Folsom, CA (MA)",6113,"Yolo, CA"
40980,"Saginaw, MI (MA)",26145,"Saginaw, MI"
41060,"St. Cloud, MN (MA)",27009,"Benton, MN"
41060,"St. Cloud, MN (MA)",27145,"Stearns, MN"
41100,"St. George, UT (MA)",49053,"Washington, UT"
41140,"St. Joseph, MO-KS (MA)",20043,"Doniphan, KS"
41140,"St. Joseph, MO-KS (MA)",29003,"Andrew, MO"
41140,"St. Joseph, MO-KS (MA)",29021,"Buchanan, MO"
41140,"St. Joseph, MO-KS (MA)",29063,"DeKalb, MO"
41180,"St. Louis, MO-IL (MA)",17005,"Bond, IL"
41180,"St. Louis, MO-IL (MA)",17013,"Calhoun, IL"
41180,"St. Louis, MO-IL (MA)",17027,"Clinton, IL"
41180,"St. Louis, MO-IL (MA)",17083,"Jersey, IL"
41180,"St. Louis, MO-IL (MA)",17117,"Macoupin, IL"
41180,"St. Louis, MO-IL (MA)",17119,"Madison, IL"
41180,"St. Louis, MO-IL (MA)",17133,"Monroe, IL"
41180,"St. Louis, MO-IL (MA)",17163,"St. Clair, IL"
41180,"St. Louis, MO-IL (MA)",29071,"Franklin, MO"
41180,"St. Louis, MO-IL (MA)",29099,"Jefferson, MO"
41180,"St. Louis, MO-IL (MA)",29113,"Lincoln, MO"
41180,"St. Louis, MO-IL (MA)",29183,"St. Charles, MO"
41180,"St. Louis, MO-IL (MA)",29189,"St. Louis, MO"
41180,"St. Louis, MO-IL (MA)",29219,"Warren, MO"
41180,"St. Louis, MO-IL (MA)",29510,"St. Louis (Independent City), MO"
41420,"Salem, OR (MA)",41047,"Marion, OR"
41420,"Salem, OR (MA)",41053,"Polk, OR"
41500,"Salinas, CA (MA)",6053,"Monterey, CA"
41540,"Salisbury, MD-DE (MA)",10005,"Sussex, DE"
41540,"Salisbury, MD-DE (MA)",24039,"Somerset, MD"
41540,"Salisbury, MD-DE (MA)",24045,"Wicomico, MD"
41540,"Salisbury, MD-DE (MA)",24047,"Worcester, MD"
41620,"Salt Lake City, UT (MA)",49035,"Salt Lake, UT"
41620,"Salt Lake City, UT (MA)",49045,"Tooele, UT"
41660,"San Angelo, TX (MA)",48235,"Irion, TX"
41660,"San Angelo, TX (MA)",48431,"Sterling, TX"
41660,"San Angelo, TX (MA)",48451,"Tom Green, TX"
41700,"San Antonio-New Braunfels, TX (MA)",48013,"Atascosa, TX"
41700,"San Antonio-New Braunfels, TX (MA)",48019,"Bandera, TX"
41700,"San Antonio-New Braunfels, TX (MA)",48029,"Bexar, TX"
41700,"San Antonio-New Braunfels, TX (MA)",48091,"Comal, TX"
41700,"San Antonio-New Braunfels, TX (MA)",48187,"Guadalupe, TX"
41700,"San Antonio-New Braunfels, TX (MA)",48259,"Kendall, TX"
41700,"San Antonio-New Braunfels, TX (MA)",48325,"Medina, TX"
41700,"San Antonio-New Braunfels, TX (MA)",48493,"Wilson, TX"
41740,"San Diego-Chula Vista-Carlsbad, CA (MA)",6073,"San Diego, CA"
41860,"San Francisco-Oakland-Berkeley, CA (MA)",6001,"Alameda, CA"
41860,"San Francisco-Oakland-Berkeley, CA (MA)",6013,"Contra Costa, CA"
41860,"San Francisco-Oakland-Berkeley, CA (MA)",6041,"Marin, CA"
41860,"San Francisco-Oakland-Berkeley, CA (MA)",6075,"San Francisco, CA"
41860,"San Francisco-Oakland-Berkeley, CA (MA)",6081,"San Mateo, CA"
41940,"San Jose-Sunnyvale-Santa Clara, CA (MA)",6069,"San Benito, CA"
41940,"San Jose-Sunnyvale-Santa Clara, CA (MA)",6085,"Santa Clara, CA"
42020,"San Luis Obispo-Paso Robles, CA (MA)",6079,"San Luis Obispo, CA"
42100,"Santa Cruz-Watsonville, CA (MA)",6087,"Santa Cruz, CA"
42140,"Santa Fe, NM (MA)",35049,"Santa Fe, NM"
42200,"Santa Maria-Santa Barbara, CA (MA)",6083,"Santa Barbara, CA"
42220,"Santa Rosa-Petaluma, CA (MA)",6097,"Sonoma, CA"
42340,"Savannah, GA (MA)",13029,"Bryan, GA"
42340,"Savannah, GA (MA)",13051,"Chatham, GA"
42340,"Savannah, GA (MA)",13103,"Effingham, GA"
42540,"Scranton--Wilkes-Barre, PA (MA)",42069,"Lackawanna, PA"
42540,"Scranton--Wilkes-Barre, PA (MA)",42079,"Luzerne, PA"
42540,"Scranton--Wilkes-Barre, PA (MA)",42131,"Wyoming, PA"
42660,"Seattle-Tacoma-Bellevue, WA (MA)",53033,"King, WA"
42660,"Seattle-Tacoma-Bellevue, WA (MA)",53053,"Pierce, WA"
42660,"Seattle-Tacoma-Bellevue, WA (MA)",53061,"Snohomish, WA"
42680,"Sebastian-Vero Beach, FL (MA)",12061,"Indian River, FL"
42700,"Sebring-Avon Park, FL (MA)",12055,"Highlands, FL"
43100,"Sheboygan, WI (MA)",55117,"Sheboygan, WI"
43300,"Sherman-Denison, TX (MA)",48181,"Grayson, TX"
43340,"Shreveport-Bossier City, LA (MA)",22015,"Bossier, LA"
43340,"Shreveport-Bossier City, LA (MA)",22017,"Caddo, LA"
43340,"Shreveport-Bossier City, LA (MA)",22031,"De Soto, LA"
43420,"Sierra Vista-Douglas, AZ (MA)",4003,"Cochise, AZ"
43580,"Sioux City, IA-NE-SD (MA)",19193,"Woodbury, IA"
43580,"Sioux City, IA-NE-SD (MA)",31043,"Dakota, NE"
43580,"Sioux City, IA-NE-SD (MA)",31051,"Dixon, NE"
43580,"Sioux City, IA-NE-SD (MA)",46127,"Union, SD"
43620,"Sioux Falls, SD (MA)",46083,"Lincoln, SD"
43620,"Sioux Falls, SD (MA)",46087,"McCook, SD"
43620,"Sioux Falls, SD (MA)",46099,"Minnehaha, SD"
43620,"Sioux Falls, SD (MA)",46125,"Turner, SD"
43780,"South Bend-Mishawaka, IN-MI (MA)",18141,"St. Joseph, IN"
43780,"South Bend-Mishawaka, IN-MI (MA)",26027,"Cass, MI"
43900,"Spartanburg, SC (MA)",45083,"Spartanburg, SC"
44060,"Spokane-Spokane Valley, WA (MA)",53063,"Spokane, WA"
44060,"Spokane-Spokane Valley, WA (MA)",53065,"Stevens, WA"
44100,"Springfield, IL (MA)",17129,"Menard, IL"
44100,"Springfield, IL (MA)",17167,"Sangamon, IL"
44140,"Springfield, MA (MA)",25011,"Franklin, MA"
44140,"Springfield, MA (MA)",25013,"Hampden, MA"
44140,"Springfield, MA (MA)",25015,"Hampshire, MA"
44180,"Springfield, MO (MA)",29043,"Christian, MO"
44180,"Springfield, MO (MA)",29059,"Dallas, MO"
44180,"Springfield, MO (MA)",29077,"Greene, MO"
44180,"Springfield, MO (MA)",29167,"Polk, MO"
44180,"Springfield, MO (MA)",29225,"Webster, MO"
44220,"Springfield, OH (MA)",39023,"Clark, OH"
44300,"State College, PA (MA)",42027,"Centre, PA"
44420,"Staunton, VA (MA)",51907,"Augusta, Staunton + Waynesboro, VA"
44700,"Stockton, CA (MA)",6077,"San Joaquin, CA"
44940,"Sumter, SC (MA)",45027,"Clarendon, SC"
44940,"Sumter, SC (MA)",45085,"Sumter, SC"
45060,"Syracuse, NY (MA)",36053,"Madison, NY"
45060,"Syracuse, NY (MA)",36067,"Onondaga, NY"
45060,"Syracuse, NY (MA)",36075,"Oswego, NY"
45220,"Tallahassee, FL (MA)",12039,"Gadsden, FL"
45220,"Tallahassee, FL (MA)",12065,"Jefferson, FL"
45220,"Tallahassee, FL (MA)",12073,"Leon, FL"
45220,"Tallahassee, FL (MA)",12129,"Wakulla, FL"
45300,"Tampa-St. Petersburg-Clearwater, FL (MA)",12053,"Hernando, FL"
45300,"Tampa-St. Petersburg-Clearwater, FL (MA)",12057,"Hillsborough, FL"
45300,"Tampa-St. Petersburg-Clearwater, FL (MA)",12101,"Pasco, FL"
45300,"Tampa-St. Petersburg-Clearwater, FL (MA)",12103,"Pinellas, FL"
45460,"Terre Haute, IN (MA)",18021,"Clay, IN"
45460,"Terre Haute, IN (MA)",18121,"Parke, IN"
45460,"Terre Haute, IN (MA)",18153,"Sullivan, IN"
45460,"Terre Haute, IN (MA)",18165,"Vermillion, IN"
45460,"Terre Haute, IN (MA)",18167,"Vigo, IN"
45500,"Texarkana, TX-AR (MA)",5081,"Little River, AR"
45500,"Texarkana, TX-AR (MA)",5091,"Miller, AR"
45500,"Texarkana, TX-AR (MA)",48037,"Bowie, TX"
45540,"The Villages, FL (MA)",12119,"Sumter, FL"
45780,"Toledo, OH (MA)",39051,"Fulton, OH"
45780,"Toledo, OH (MA)",39095,"Lucas, OH"
45780,"Toledo, OH (MA)",39123,"Ottawa, OH"
45780,"Toledo, OH (MA)",39173,"Wood, OH"
45820,"Topeka, KS (MA)",20085,"Jackson, KS"
45820,"Topeka, KS (MA)",20087,"Jefferson, KS"
45820,"Topeka, KS (MA)",20139,"Osage, KS"
45820,"Topeka, KS (MA)",20177,"Shawnee, KS"
45820,"Topeka, KS (MA)",20197,"Wabaunsee, KS"
45940,"Trenton-Princeton, NJ (MA)",34021,"Mercer, NJ"
46060,"Tucson, AZ (MA)",4019,"Pima, AZ"
46140,"Tulsa, OK (MA)",40037,"Creek, OK"
46140,"Tulsa, OK (MA)",40111,"Okmulgee, OK"
46140,"Tulsa, OK (MA)",40113,"Osage, OK"
46140,"Tulsa, OK (MA)",40117,"Pawnee, OK"
46140,"Tulsa, OK (MA)",40131,"Rogers, OK"
46140,"Tulsa, OK (MA)",40143,"Tulsa, OK"
46140,"Tulsa, OK (MA)",40145,"Wagoner, OK"
46220,"Tuscaloosa, AL (MA)",1063,"Greene, AL"
46220,"Tuscaloosa, AL (MA)",1065,"Hale, AL"
46220,"Tuscaloosa, AL (MA)",1107,"Pickens, AL"
46220,"Tuscaloosa, AL (MA)",1125,"Tuscaloosa, AL"
46300,"Twin Falls, ID (MA)",16053,"Jerome, ID"
46300,"Twin Falls, ID (MA)",16083,"Twin Falls, ID"
46340,"Tyler, TX (MA)",48423,"Smith, TX"
46520,"Urban Honolulu, HI (MA)",15003,"Honolulu, HI"
46540,"Utica-Rome, NY (MA)",36043,"Herkimer, NY"
46540,"Utica-Rome, NY (MA)",36065,"Oneida, NY"
46660,"Valdosta, GA (MA)",13027,"Brooks, GA"
46660,"Valdosta, GA (MA)",13101,"Echols, GA"
46660,"Valdosta, GA (MA)",13173,"Lanier, GA"
46660,"Valdosta, GA (MA)",13185,"Lowndes, GA"
46700,"Vallejo, CA (MA)",6095,"Solano, CA"
47020,"Victoria, TX (MA)",48175,"Goliad, TX"
47020,"Victoria, TX (MA)",48469,"Victoria, TX"
47220,"Vineland-Bridgeton, NJ (MA)",34011,"Cumberland, NJ"
47260,"Virginia Beach-Norfolk-Newport News, VA-NC (MA)",37029,"Camden, NC"
47260,"Virginia Beach-Norfolk-Newport News, VA-NC (MA)",37053,"Currituck, NC"
47260,"Virginia Beach-Norfolk-Newport News, VA-NC (MA)",37073,"Gates, NC"
47260,"Virginia Beach-Norfolk-Newport News, VA-NC (MA)",51073,"Gloucester, VA"
47260,"Virginia Beach-Norfolk-Newport News, VA-NC (MA)",51093,"Isle of Wight, VA"
47260,"Virginia Beach-Norfolk-Newport News, VA-NC (MA)",51115,"Mathews, VA"
47260,"Virginia Beach-Norfolk-Newport News, VA-NC (MA)",51550,"Chesapeake (Independent City), VA"
47260,"Virginia Beach-Norfolk-Newport News, VA-NC (MA)",51650,"Hampton (Independent City), VA"
47260,"Virginia Beach-Norfolk-Newport News, VA-NC (MA)",51700,"Newport News (Independent City), VA"
47260,"Virginia Beach-Norfolk-Newport News, VA-NC (MA)",51710,"Norfolk (Independent City), VA"
47260,"Virginia Beach-Norfolk-Newport News, VA-NC (MA)",51740,"Portsmouth (Independent City), VA"
47260,"Virginia Beach-Norfolk-Newport News, VA-NC (MA)",51800,"Suffolk (Independent City), VA"
47260,"Virginia Beach-Norfolk-Newport News, VA-NC (MA)",51810,"Virginia Beach (Independent City), VA"
47260,"Virginia Beach-Norfolk-Newport News, VA-NC (MA)",51931,"James City + Williamsburg, VA"
47260,"Virginia Beach-Norfolk-Newport News, VA-NC (MA)",51949,"Southampton + Franklin, VA"
47260,"Virginia Beach-Norfolk-Newport News, VA-NC (MA)",51958,"York + Poquoson, VA"
47300,"Visalia, CA (MA)",6107,"Tulare, CA"
47380,"Waco, TX (MA)",48145,"Falls, TX"
47380,"Waco, TX (MA)",48309,"McLennan, TX"
47460,"Walla Walla, WA (MA)",53071,"Walla Walla, WA"
47580,"Warner Robins, GA (MA)",13153,"Houston, GA"
47580,"Warner Robins, GA (MA)",13225,"Peach, GA"
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (MA)",11001,"District of Columbia, DC"
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (MA)",24009,"Calvert, MD"
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (MA)",24017,"Charles, MD"
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (MA)",24021,"Frederick, MD"
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (MA)",24031,"Montgomery, MD"
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (MA)",24033,"Prince George's, MD"
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (MA)",51013,"Arlington, VA"
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (MA)",51043,"Clarke, VA"
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (MA)",51047,"Culpeper, VA"
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (MA)",51061,"Fauquier, VA"
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (MA)",51107,"Loudoun, VA"
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (MA)",51113,"Madison, VA"
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (MA)",51157,"Rappahannock, VA"
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (MA)",51179,"Stafford, VA"
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (MA)",51187,"Warren, VA"
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (MA)",51510,"Alexandria (Independent City), VA"
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (MA)",51919,"Fairfax, Fairfax City + Falls Church, VA"
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (MA)",51942,"Prince William, Manassas + Manassas Park, VA"
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (MA)",51951,"Spotsylvania + Fredericksburg, VA"
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (MA)",54037,"Jefferson, WV"
47940,"Waterloo-Cedar Falls, IA (MA)",19013,"Black Hawk, IA"
47940,"Waterloo-Cedar Falls, IA (MA)",19017,"Bremer, IA"
47940,"Waterloo-Cedar Falls, IA (MA)",19075,"Grundy, IA"
48060,"Watertown-Fort Drum, NY (MA)",36045,"Jefferson, NY"
48140,"Wausau-Weston, WI (MA)",55069,"Lincoln, WI"
48140,"Wausau-Weston, WI (MA)",55073,"Marathon, WI"
48260,"Weirton-Steubenville, WV-OH (MA)",39081,"Jefferson, OH"
48260,"Weirton-Steubenville, WV-OH (MA)",54009,"Brooke, WV"
48260,"Weirton-Steubenville, WV-OH (MA)",54029,"Hancock, WV"
48300,"Wenatchee, WA (MA)",53007,"Chelan, WA"
48300,"Wenatchee, WA (MA)",53017,"Douglas, WA"
48540,"Wheeling, WV-OH (MA)",39013,"Belmont, OH"
48540,"Wheeling, WV-OH (MA)",54051,"Marshall, WV"
48540,"Wheeling, WV-OH (MA)",54069,"Ohio, WV"
48620,"Wichita, KS (MA)",20015,"Butler, KS"
48620,"Wichita, KS (MA)",20079,"Harvey, KS"
48620,"Wichita, KS (MA)",20173,"Sedgwick, KS"
48620,"Wichita, KS (MA)",20191,"Sumner, KS"
48660,"Wichita Falls, TX (MA)",48009,"Archer, TX"
48660,"Wichita Falls, TX (MA)",48077,"Clay, TX"
48660,"Wichita Falls, TX (MA)",48485,"Wichita, TX"
48700,"Williamsport, PA (MA)",42081,"Lycoming, PA"
48900,"Wilmington, NC (MA)",37129,"New Hanover, NC"
48900,"Wilmington, NC (MA)",37141,"Pender, NC"
49020,"Winchester, VA-WV (MA)",51921,"Frederick + Winchester, VA"
49020,"Winchester, VA-WV (MA)",54027,"Hampshire, WV"
49180,"Winston-Salem, NC (MA)",37057,"Davidson, NC"
49180,"Winston-Salem, NC (MA)",37059,"Davie, NC"
49180,"Winston-Salem, NC (MA)",37067,"Forsyth, NC"
49180,"Winston-Salem, NC (MA)",37169,"Stokes, NC"
49180,"Winston-Salem, NC (MA)",37197,"Yadkin, NC"
49340,"Worcester, MA-CT (MA)",9015,"Windham, CT"
49340,"Worcester, MA-CT (MA)",25027,"Worcester, MA"
49420,"Yakima, WA (MA)",53077,"Yakima, WA"
49620,"York-Hanover, PA (MA)",42133,"York, PA"
49660,"Youngstown-Warren-Boardman, OH-PA (MA)",39099,"Mahoning, OH"
49660,"Youngstown-Warren-Boardman, OH-PA (MA)",39155,"Trumbull, OH"
49660,"Youngstown-Warren-Boardman, OH-PA (MA)",42085,"Mercer, PA"
49700,"Yuba City, CA (MA)",6101,"Sutter, CA"
49700,"Yuba City, CA (MA)",6115,"Yuba, CA"
49740,"Yuma, AZ (MA)",4027,"Yuma, AZ"
