GEO_ID,NAME,DP05_0070E,DP05_0070M,DP05_0070MA,DP05_0070EA,DP05_0071E,DP05_0071M,DP05_0071MA,DP05_0071EA,DP05_0072E,DP05_0072M,DP05_0072MA,DP05_0072EA,DP05_0073E,DP05_0073M,DP05_0073MA,DP05_0073EA,DP05_0074E,DP05_0074M,DP05_0074MA,DP05_0074EA,DP05_0075E,DP05_0075M,DP05_0075MA,DP05_0075EA,DP05_0076E,DP05_0076M,DP05_0076MA,DP05_0076EA,DP05_0077E,DP05_0077M,DP05_0077MA,DP05_0077EA,DP05_0078E,DP05_0078EA,DP05_0078M,DP05_0078MA,DP05_0079E,DP05_0079M,DP05_0079MA,DP05_0079EA,DP05_0080E,DP05_0080M,DP05_0080MA,DP05_0080EA,DP05_0081E,DP05_0081M,DP05_0081MA,DP05_0081EA,DP05_0082E,DP05_0082M,DP05_0082MA,DP05_0082EA,DP05_0083E,DP05_0083M,DP05_0083MA,DP05_0083EA,DP05_0084E,DP05_0084M,DP05_0084MA,DP05_0084EA,DP05_0085E,DP05_0085M,DP05_0085MA,DP05_0085EA
0500000US48033,"Borden County, Texas",550,107,,,65,52,,,65,52,,,0,14,,,0,14,,,0,14,,,485,86,,,460,76,,,0,,14,,0,14,,,0,14,,,0,14,,,0,14,,,25,28,,,0,14,,,25,28,,
0500000US48035,"Bosque County, Texas",18275,*****,*****,,3536,*****,*****,,3334,102,,,22,22,,,0,23,,,180,99,,,14739,*****,*****,,13895,66,,,307,,59,,37,22,,,119,6,,,0,23,,,2,4,,,379,94,,,95,66,,,284,69,,
0500000US48037,"Bowie County, Texas",92957,*****,*****,,7429,*****,*****,,6353,324,,,112,90,,,5,9,,,959,313,,,85528,*****,*****,,58216,115,,,23213,,390,,526,148,,,1176,135,,,6,10,,,93,87,,,2298,420,,,152,90,,,2146,403,,
0500000US48039,"Brazoria County, Texas",368575,*****,*****,,116430,*****,*****,,99689,2356,,,3679,1396,,,962,457,,,12100,1826,,,252145,*****,*****,,164913,361,,,54060,,726,,979,271,,,24884,669,,,61,92,,,610,268,,,6638,977,,,795,283,,,5843,928,,
0500000US48041,"Brazos County, Texas",231095,*****,*****,,60926,*****,*****,,50983,1437,,,1091,424,,,890,439,,,7962,1379,,,170169,*****,*****,,125935,440,,,24684,,392,,164,80,,,13474,410,,,153,48,,,543,356,,,5216,555,,,788,295,,,4428,504,,
0500000US48043,"Brewster County, Texas",9501,*****,*****,,4325,*****,*****,,3600,293,,,147,126,,,0,20,,,578,281,,,5176,*****,*****,,4715,20,,,27,,22,,63,83,,,330,119,,,0,20,,,0,20,,,41,55,,,0,20,,,41,55,,
0500000US48045,"Briscoe County, Texas",1266,150,,,461,150,,,429,146,,,21,32,,,0,14,,,11,15,,,805,131,,,687,107,,,31,,31,,0,14,,,0,14,,,11,18,,,10,18,,,66,42,,,0,14,,,66,42,,
0500000US48047,"Brooks County, Texas",7100,*****,*****,,6506,217,,,6113,275,,,0,20,,,0,20,,,393,174,,,594,217,,,503,220,,,10,,20,,0,20,,,0,20,,,7,14,,,0,20,,,74,80,,,18,29,,,56,72,,
0500000US48049,"Brown County, Texas",38085,*****,*****,,8784,*****,*****,,7994,283,,,80,64,,,0,30,,,710,293,,,29301,*****,*****,,26775,116,,,1314,,126,,68,54,,,232,78,,,0,30,,,70,82,,,842,190,,,75,79,,,767,173,,
0500000US48051,"Burleson County, Texas",17687,*****,*****,,3760,*****,*****,,3466,166,,,4,7,,,7,11,,,283,168,,,13927,*****,*****,,11259,95,,,2307,,71,,23,31,,,0,23,,,0,23,,,13,17,,,325,118,,,135,101,,,190,72,,
0500000US48053,"Burnet County, Texas",48424,*****,*****,,10987,*****,*****,,9400,507,,,107,106,,,18,26,,,1462,490,,,37437,*****,*****,,35042,164,,,708,,277,,69,46,,,305,118,,,75,121,,,62,81,,,1176,273,,,241,135,,,935,234,,
0500000US48055,"Caldwell County, Texas",45286,*****,*****,,24490,*****,*****,,22213,635,,,339,221,,,26,33,,,1912,594,,,20796,*****,*****,,17151,112,,,2185,,390,,124,49,,,411,69,,,12,24,,,39,52,,,874,402,,,57,99,,,817,384,,
0500000US48057,"Calhoun County, Texas",20367,*****,*****,,10138,*****,*****,,8708,527,,,78,105,,,110,156,,,1242,509,,,10229,*****,*****,,8309,112,,,438,,146,,49,46,,,883,102,,,0,27,,,0,27,,,550,191,,,84,112,,,466,171,,
0500000US48059,"Callahan County, Texas",13781,*****,*****,,1416,*****,*****,,1302,91,,,26,46,,,0,23,,,88,91,,,12365,*****,*****,,11635,130,,,137,,96,,11,17,,,52,55,,,0,23,,,12,17,,,518,156,,,204,179,,,314,88,,
0500000US48061,"Cameron County, Texas",420554,*****,*****,,378443,*****,*****,,361595,1632,,,1362,630,,,376,245,,,15110,1662,,,42111,*****,*****,,35794,230,,,1646,,189,,395,120,,,2820,199,,,126,92,,,262,230,,,1068,304,,,178,141,,,890,272,,
0500000US48063,"Camp County, Texas",12498,*****,*****,,3272,*****,*****,,3184,71,,,4,8,,,0,23,,,84,70,,,9226,*****,*****,,6755,132,,,1886,,195,,27,27,,,88,94,,,0,23,,,13,25,,,457,192,,,127,135,,,330,134,,
