index,GeoFIPS,roads,MilesSq_Land,Ac_Land,Ac_Water,Ac_Unpr,Ac_Total,TotPop,CountHU,HH,R_LowWageWk,R_HiWageWk,TotEmp,D3A,D1A,D1B,D1C,E_PctLowWage,D2a_JpHH,WeightAvgP_WrkAge,WeightAvgD5AE,WeightAvgNatWalkInd
1314,27001,2216.8729543882087,1821.7577179656253,1165924.939498,111040.1523129,941570.1258149999,1276965.091845,15834,16599.0,7713.0,1955,2221,4052,1.2168868189913928,0.017629063990993038,0.016816591314740875,0.004303450044671594,48.24777887462981,0.525346817062103,0.5035692812934193,1027.6472148541113,5.135646920121384
1315,27003,3061.4497421393207,421.95433517375005,270050.7745112,15429.5946295,229214.3899116,285480.3691471,347431,131151.0,126848.0,40580,102081,125045,7.255405352995588,0.5721761188317207,1.5157468958820255,0.5455373026459006,32.452317165820304,0.985786137739657,0.6130704053466731,117635.58386269504,8.824677417926988
1316,27005,2440.4907715923823,1315.0555160164063,841635.5302505,83261.5006854,776357.4198513,924897.0309615,33773,19549.0,13487.0,4228,6172,14544,1.8558081707342426,0.025180412397867374,0.043501870577174015,0.018733639465680244,29.070407040704072,1.0783717654037221,0.5427899801616676,2672.814437568472,5.837863579250466
1317,27007,2653.1726238020588,2504.649788414219,1602975.8645851002,352435.7106756,889026.8411192,1955411.5751530998,46117,21404.0,17271.0,5185,6930,19844,1.0592988433252677,0.024075763531564924,0.0518735744153046,0.02232103585873549,26.12880467647652,1.1489780557003069,0.5679456165839062,3227.5926014268057,6.016794240766074
1318,27009,1091.7111969559055,408.2877156567188,261304.13802030002,3036.1147348,258208.9927564,264340.2527503,39779,16893.0,16217.0,4949,8926,17773,2.6738771584149186,0.06542374771562362,0.15405737645058853,0.06883183970578219,27.845608507286336,1.0959486958130358,0.5987308881570679,16966.16928530129,6.928408624280398
1319,27011,1011.5992905471144,499.16581613625,319466.1223272,18521.7252045,315677.5544854,337987.8475661,5016,3165.0,2274.0,619,741,1849,2.0265796611981797,0.010026053341547856,0.015889631456936507,0.005857242536657816,33.47755543537047,0.8131046613896218,0.5283301435406699,744.2816985645933,6.365829346292664
1320,27013,1930.9573421240777,747.7675946551562,478571.2605793,11395.5020515,474580.3200978,489966.76260190003,66322,28018.0,25783.0,8818,12200,37802,2.5822960983145657,0.05903742488568877,0.13974873628626777,0.07965353471085755,23.32680810539125,1.4661598727843927,0.619436597207563,11989.282470371822,7.224714272796176
1321,27015,1346.1579711182594,611.0960340567188,391101.4617963,4579.7402806,385890.586835,395681.2020735,25211,11712.0,10731.0,3428,4956,14027,2.202858300653471,0.03035057189671186,0.0653319901031423,0.036349681693577295,24.438582733300066,1.307147516540863,0.5562563960176113,4201.432826940621,7.668378882372774
1322,27017,1458.982355399745,861.2851902440625,551222.5217562,8942.0184766,480692.8092667,560164.5402317,35540,15989.0,13418.0,4233,7590,14398,1.6939596453368866,0.033262407283336154,0.07393495245792527,0.029952601167394708,29.399916655090983,1.073036220002981,0.5939149409116488,8052.687000562746,5.887521102889111
1323,27019,1487.7868167071233,354.1887663364063,226680.8104553,14023.5202637,222899.6180104,240704.3307191,100416,37583.0,35852.0,11495,32196,39426,4.20054772514731,0.1686095307630651,0.4504987531890468,0.17687782667335245,29.15588697813625,1.0996876045966752,0.5992882608349267,62966.149717176544,7.297050934582267
1324,27021,3212.860206681726,2021.4293888343752,1293714.808854,251201.4535156,882831.152988,1544916.262367,29022,25707.0,13007.0,3227,3710,10205,1.5894001662528368,0.02911881837539712,0.0328737832843496,0.011559401778539993,31.621754042136207,0.7845775351733681,0.5301937495692922,1637.1997105643993,5.52323524683223
1325,27023,1318.4675161192215,581.1716275673438,371949.84164309996,4259.791494200001,361268.05741179996,376209.63312420005,12010,5692.0,5098.0,1683,2332,5673,2.2686371006066413,0.01575561382530933,0.033244013008075377,0.015703021298485564,29.66684294024326,1.1127893291486857,0.5438928393005829,2610.5695253955037,7.0193727446673595
1326,27025,1351.5237268508147,414.89057626062504,265529.9688068,17589.4198683,248100.9946154,283119.3886764,54727,21792.0,20102.0,6666,14965,14654,3.257542600827399,0.08783519805626501,0.22058355745343317,0.059064656402189226,45.48928620171967,0.7289821908267834,0.6090803625267236,26911.76890748625,6.158182128392092
1327,27027,2395.778965440126,1045.1754843795313,668912.3100029,4770.5553491,649663.8088056,673682.8653716,62801,25979.0,23782.0,7481,13243,19521,2.292226522001117,0.03998837498391993,0.09666692087321128,0.030047848957277072,38.32283182214026,0.8208308804978556,0.584701931497906,19268.563717138262,10.431105130292925
1328,27029,1394.0312223353142,998.8042343828125,639234.710005,19818.9364536,607718.081715,659053.646438,8812,4782.0,3458.0,1127,1363,2891,1.3957001525896842,0.007868780185880008,0.014500144499785579,0.004757140007816626,38.983050847457626,0.8360323886639676,0.535197684975034,1355.401270994099,4.527576032587494
1329,27031,1254.3704526016559,1452.5366004607813,929623.4242949,1207757.663646,241636.56063,2137381.0879449,5311,6022.0,2699.0,830,685,2740,0.8635723548747328,0.024921725356044273,0.021979289831609287,0.01133934365253426,30.29197080291971,1.015190811411634,0.5716817925061194,683.0610054603653,6.38071926198023
1330,27033,1315.0974759930755,639.9590063359376,409573.764055,5497.9581977,403383.695446,415071.7222744,11372,5435.0,4850.0,1586,2111,4911,2.0549714325025583,0.013473524243439755,0.028191521195289216,0.012174512890438388,32.29484829973529,1.0125773195876289,0.5218734611326064,2003.5583010903974,6.081765154174287
1331,27035,2505.639663954954,998.3425310360938,638939.2198631,101236.715812,631064.6970211,740175.9356662,63855,41606.0,26684.0,7421,10660,27786,2.5097995788625433,0.06592984870869568,0.10118613876108645,0.04403035082006966,26.707694522421367,1.041298156198471,0.5518213295748179,3735.096609505912,6.463307493651805
1332,27037,3435.8097884165127,562.53217221,360020.5902144,15528.724476899999,331668.55408048,375549.3147043,418201,165119.0,160144.0,50000,122541,190254,6.1077569571147725,0.4978433980808852,1.2609003622891628,0.5736268864181634,26.28065638567389,1.1880182835448097,0.6068918486565072,120131.40783259724,9.80464537370797
1333,27039,1013.7761924070536,439.268447631875,281131.8064844,197.74053949999998,279736.83596,281329.54701549996,20582,8205.0,7711.0,2358,5437,6365,2.307873915990068,0.029331138932211436,0.07357629512526213,0.022753528251496135,37.04634721131186,0.8254441706652834,0.5754877077057623,9720.98965115149,8.768665176735983
1334,27041,1789.5129338696745,636.7398106642188,407513.4788251,53279.708917,400933.7408602,460793.1877505,37203,20942.0,16395.0,4735,7662,18744,2.8104304205558215,0.0522330696216016,0.0927908933784951,0.04675086701305035,25.2614169867691,1.1432753888380605,0.5506687363922265,4080.738596349757,6.70589737381402
1335,27043,1638.914203464609,712.4623122412501,455975.8798344,6032.909929400001,452294.996805,462008.789768,13896,7055.0,6115.0,1649,1830,4749,2.3003521383593535,0.01559822693117619,0.030723311330350722,0.01049978450689663,34.72309959991578,0.7766148814390842,0.5405705238917674,2143.179763960852,6.3595998847790725
1336,27045,1691.0408330300957,861.2774053921876,551217.539451,507.9155326,543762.048228,551725.454976,20888,9932.0,8595.0,2632,4185,6389,1.9634101886837152,0.018265342409177297,0.03841386148236965,0.011749624713273635,41.195805290342776,0.7433391506689936,0.5382510053619303,3449.3992244350825,7.150293629819944
1337,27047,1804.7187463419923,707.22971803625,452627.0195432,9712.3213437,446736.050484,462339.34086329996,30526,14310.0,12970.0,3874,5658,11486,2.551814071604792,0.0320323376286654,0.06833117669130957,0.0257109315166213,33.72801671600209,0.8855821125674633,0.5520539867653803,6341.965865164122,6.529089955757353
1338,27049,1885.2624166388425,756.6903814232812,484281.8441109,14622.245788100001,477014.3555833,498904.0899003,46217,20547.0,19313.0,6096,11913,21632,2.491458148434234,0.04307417535657776,0.09688806942400127,0.045348740025964375,28.180473372781066,1.1200745611764096,0.5765823831057837,10154.676028301274,7.069195317675378
1339,27051,1124.1749839288022,547.7844018000001,350582.017152,17718.2988309,348916.389449,368300.31605100003,5938,3309.0,2600.0,740,1098,2009,2.05222160440276,0.009483647372442118,0.017018403776839316,0.005757826404120948,36.83424589347935,0.7726923076923077,0.537515661839003,2043.001852475581,6.374957898395082
1340,27053,7175.337096028868,553.8325105598437,354452.8067583,33740.8111414,324600.29734282,388193.6179066,1235478,529475.0,503476.0,139544,342384,932356,12.955788905883567,1.6311599352628003,3.806151781479039,2.8723202277763513,14.966815250826937,1.8518380220705655,0.6289939213810364,168061.4507389043,12.202175190625434
1341,27055,1050.5815419358382,552.0314461703125,353300.125549,10747.5317217,341922.700445,364047.65726259997,18663,8728.0,8181.0,2385,3966,5799,1.9031190147303914,0.025526237329784842,0.05458251229213732,0.016959973679585506,41.127780651836524,0.7088375504217088,0.570508010502063,7101.197342335102,7.751397595501099
1342,27057,1841.3339900045623,925.986289673125,592631.2253908,47029.2484428,577507.962043,639660.4739122,20862,14800.0,8705.0,2347,3285,5935,1.988511072506869,0.025627352301158444,0.036124177277484286,0.010276914588336173,39.54507160909857,0.6817920735209649,0.5311586137474835,1846.1640302943151,5.302407886879733
1343,27059,1343.7551748210637,435.7306076525,278867.5888976,10173.7870191,272911.72009,289041.3759382,38974,15809.0,14702.0,4845,10085,11311,3.0839127461358498,0.057927156791897964,0.14280808455989824,0.04144563669259016,42.83440898240651,0.7693511086926949,0.5950895725355364,19229.097321291116,6.047399120766382
1344,27061,3525.1706536630695,2667.2636891545317,1707048.7610589,166759.865751,1254820.7983168,1873808.6268766,45203,27571.0,19346.0,5358,7471,16637,1.3216431011290364,0.021972061697561416,0.0360234704912723,0.013258466884129313,32.20532547935325,0.8599710534477412,0.5566216844014777,2194.9412428378646,5.677362859419152
1345,27063,1570.0424622239957,702.9568042078125,449892.354693,10407.957016999999,442851.253723,460300.31170099997,10047,5038.0,4388.0,1424,1961,5522,2.2334835552140837,0.011376280314543784,0.022687075887300796,0.012469198074019607,25.78775805867439,1.2584320875113948,0.55765223449786,2675.810291629342,5.6921303207938685
1346,27065,1016.3482531309638,521.6126937037501,333832.1239704,7717.7840123999995,326478.8081904,341549.9079736,16004,7913.0,6449.0,1899,2735,4010,1.9484730057359354,0.02423740776272743,0.04902002702321367,0.012282573629285604,47.35660847880299,0.6218018297410451,0.571651087228193,3046.9357660584856,4.619636757415022
1347,27067,1970.5287061088613,797.3648251717187,510313.4881099,41582.4602072,507436.0820789,551895.9483226,42658,19812.0,16699.0,5902,8846,24994,2.471301271264998,0.039043341023036436,0.08406576021404645,0.049255464644143584,23.613667280147236,1.4967363315168574,0.5626681747855032,4757.552416897182,7.0645209180357735
1348,27069,1663.2707309551372,1098.7902107515627,703225.734881,3061.8249956,613266.5556900001,706287.559928,4337,2613.0,1891.0,589,758,1670,1.5137291128735801,0.004260789987251228,0.0070719656236925285,0.0027231225712627443,35.26946107784431,0.8831306187202538,0.5344256398432096,584.1104450080701,6.300976097147106
1349,27071,1738.8780466310777,3104.6639122975002,1986984.9038704,31530.7890159,1084822.8673866,2018515.6928284,12644,7921.0,5566.0,1645,1932,4525,0.5600857599250673,0.007301652867147002,0.011655359026916638,0.004171187883327886,36.353591160220994,0.8129716133668703,0.5605285510914266,1403.8092375830433,7.010321100899082
