city,state,fips,proj_uid,displayname,AvGini20112014,PrePostRecessionChange,citylongitude,citylatitude,UV_place,TotalPopulation,Unemployment16up,LaborForce16up,Manuf,MedianFamilyIncome,MedianHouseholdIncome,ForeignBorn,FamilieswithChildren,percentPop2064,Poverty,White,BachPlus25up,HousingPre1980,VacancyRate,HomeAffordability,OwnerOccupied,High30GrossRent,MedianMonthlyHousingCosts,BWDI,HWDI,PovertyChange2000,ChangeLFP00,Manuf1970Change,FamilyIncome2000Change,PopulationChange2000,logTotalPopulation,logSA_Part,CBSA_POP_2018_5yr,geo_flag
Revere,Massachusetts,2556585,revere_MA,"Revere, Massachusetts",0.315747562,0.006613998,-71.005138,42.414564,2556585,53966,5.77458106,66.60511494,5.134667829,68187,55020,38.70955706,49.05249476,63.07675242,9.418595582,54.48245406,21.14605904,72.9147017,5.694470555,6.446746826,47.68122435,56.91220164,1452,31.08616257,18.69872665,-2.458669865,8.106947391,-77.09106525,-0.278856537,14.13404395,10.8961095,-4.490458,1.1215504,Place
Rialto,California,660466,rialto_CA,"Rialto, California",0.328143796,0.005689003,-117.383315,34.113417,660466,102873,12.18034849,64.49285746,9.55099836,63114,58061,27.45909989,63.59313726,59.17004347,15.82603008,10.25147513,10.7370384,46.08856142,4.346863553,4.924131393,63.62549067,59.4825685,1332,24.75171661,25.84804726,2.051458564,4.690404579,-49.36498128,-0.712187043,11.97304975,11.5412505,-3.7824841,2.2766066,Place
Richardson,Texas,4861796,richardson_TX,"Richardson, Texas",0.357312001,0.023864556,-96.727632,32.954469,4861796,114402,3.916380927,67.06716418,7.552012801,97952,80953,23.84573668,47.58047462,60.02080441,5.261674896,53.72371078,53.97258997,54.3200314,5.665834993,3.089447021,58.72948766,47.1577704,1373,39.54077148,38.95393753,1.999012467,-4.713008775,-76.74929525,-9.843748796,24.61820004,11.64747384,-4.1497316,1.5768651,Place
Richfield,Minnesota,2754214,richfield_MN,"Richfield, Minnesota",0.302153121,-0.020334524,-93.282098,44.87517,2754214,35982,3.970629349,73.25008512,7.617006451,81673,63434,17.89505929,46.42591178,61.78922653,5.795482919,61.70585155,39.77290392,80.37568927,3.474804386,3.337327003,59.96944904,42.04131365,1126,22.54190254,35.33864212,1.930202629,2.104484322,-61.60382663,-2.925594683,4.480385609,10.49077409,-4.5938025,1.0114326,Place
Richmond County (Augusta),Georgia,13245,augusta_GA,"Richmond County (Augusta), Georgia",0.341470173,0.025101132,-82.038947,33.459847,0,201463,10.30161902,59.96789932,8.920756727,50380,40644,3.656254336,48.38971496,60.39322615,18.34960282,35.0679785,21.31858915,53.11248302,18.12921911,2.576025963,53.26958895,56.00993037,843,45.2892189,34.23707199,2.176194729,-2.312992829,-59.26031387,-12.24679515,0.844950569,12.21336102,-1.0817785,33.899208,County
Richmond,California,660620,richmond_CA,"Richmond, California",0.346998766,0.022785257,-122.33709,37.944531,660620,109340,7.671660185,65.98911881,5.61943166,69909,64575,35.10517776,50.92343092,62.75562644,12.48263493,17.86903292,28.06133926,68.26132536,6.753709167,6.539682388,50.58453679,55.93705177,1497,44.97244644,46.34887314,-0.938721305,4.109752381,-74.21531775,0.499691217,10.20399935,11.60221757,-3.7551415,2.3397138,Place
Richmond,Indiana,1864260,richmond_IN,"Richmond, Indiana",0.28844829,0.007164056,-84.890024,39.828323,1864260,35653,6.787082553,57.17910528,20.47367394,50499,37145,3.918323666,47.23869264,57.22098947,16.56784117,80.99458814,18.08801591,80.22390008,19.29471046,2.307174683,56.35316968,47.73333371,678,24.54875946,35.32805634,4.417931843,-5.650244715,-44.37689099,-11.66561811,-8.87179225,10.48158857,-0.62506646,53.522587,Place
Richmond,Virginia,5167000,richmond_VA,"Richmond, Virginia",0.354385655,-0.001364481,-77.466975,37.53579,5167000,223787,7.649300992,65.40532112,5.186677724,60441,45117,6.708164513,46.52321637,65.70980549,17.71982461,40.3682977,38.49396706,80.86976409,10.26078984,4.891726017,42.24562049,55.72100878,1055,59.75671005,66.22531891,0.607331678,2.983184082,-74.68537385,5.719715729,13.14373831,12.31844999,-1.7451153,17.462486,Place
Ridgewood,New Jersey,3463000,ridgewood_NJ,"Ridgewood, New Jersey",0.352720798,-0.001515497,-74.112655,40.98211,3463000,25269,4.120351002,64.47949409,8.05439353,212977,168608,22.34358341,58.44762325,53.46471667,3.52675207,72.96687365,75.44087768,90.18511772,2.933985367,4.381168365,77.5818646,41.54285789,2990,32.9548912,14.52008247,1.768510311,0.315411618,-64.49981305,17.2414995,1.335418672,10.13733363,-6.6734385,0.12640445,Place
Rio Rancho,New Mexico,3563460,riorancho_NM,"Rio Rancho, New Mexico",0.333644884,0.019150629,-106.670351,35.274087,3563460,94765,7.0266895,62.94152737,5.157433823,71433,63014,5.676146224,46.85427845,58.10372829,7.75033161,49.87495244,30.15940189,13.71675432,6.847442687,2.929507732,77.20816731,54.49360013,1151,26.24568558,10.88996506,4.074068557,-4.939985876,,-8.267974367,83.06770984,11.45915542,-2.2620575,10.413599,Place
Riverside,California,662000,riverside_CA,"Riverside, California",0.347968677,0.015863521,-117.404332,33.939939,662000,323935,8.074066788,63.47442269,10.7210435,73652,65313,22.69714624,53.91595364,60.98723412,10.94043478,30.31256199,22.62675911,59.06897783,6.127256155,5.277662754,53.9596796,59.08783674,1412,30.54346657,33.24397278,-0.800193521,1.110280585,-40.19276925,4.547350645,26.95069092,12.68829816,-2.6354365,7.168767,Place
Roanoke,Virginia,5168000,roanoke_VA,"Roanoke, Virginia",0.331793878,0.024046613,-79.960131,37.278728,5168000,99621,6.845711172,64.08379078,11.14647016,53599,43028,7.56065473,47.99046218,60.32262444,16.02427959,59.03173089,23.8482967,81.64102435,10.666015,3.095658541,51.81863308,50.17915368,837,57.63745499,36.96688843,3.101895814,1.384114507,-42.05953536,-4.954111886,4.962543857,11.50912826,-1.1457595,31.798231,Place
Rochester Hills,Michigan,2669035,rochesterhills_MI,"Rochester Hills, Michigan",0.299295696,0.011301988,-83.155228,42.66596,2669035,74011,3.276488185,63.70090246,25.14624596,111895,90961,18.94583255,43.76843572,57.66034722,3.474478796,76.05491281,57.15332031,43.69542301,4.80616577,3.113422155,76.09367967,44.420892,1339,35.11263275,30.14225197,1.220294696,-6.046599946,,-16.28314242,7.53505267,11.21196901,-4.0661435,1.7143371,Place
Rochester,Minnesota,2754880,rochester_MN,"Rochester, Minnesota",0.329638126,2.45E-05,-92.478042,44.032617,2754880,113913,4.241117463,70.61305046,7.833040506,91305,70749,13.7622565,51.10169053,59.51296091,6.50934875,75.80609918,45.66846192,44.32042539,5.556240678,2.657281399,68.53629351,47.05668986,1069,40.82455444,33.02359009,1.78049441,-1.572117805,-52.18121458,0.80608495,32.7564506,11.64319028,-0.64000541,52.728958,Place
Rochester,New York,3663000,rochester_NY,"Rochester, New York",0.325006082,0.018588489,-77.610671,43.164714,3663000,207778,11.32956222,61.9040668,9.047865868,38180,33399,9.232450277,56.32766485,63.21073174,28.55109274,36.60348952,24.7147575,89.83619809,13.5192439,2.45516324,36.28525138,59.61927772,836,53.94163895,57.57009888,5.1863913,-0.742497314,-76.92059925,-18.06759643,-5.457904292,12.24422548,-1.643296,19.334175,Place
Rock Hill,South Carolina,4561405,rockhill_SC,"Rock Hill, South Carolina",0.330166873,0.008063314,-81.027507,34.942862,4561405,71903,6.807152927,66.71404839,14.96533155,56348,46792,4.799521714,51.10661387,59.38417315,12.92241812,50.17036796,29.39621508,36.7495954,7.119965553,3.158659697,51.85329914,55.53150177,954,37.82342911,27.209095,3.26175892,-1.325116778,-63.35925993,-17.29002672,44.48507988,11.18307327,-3.5379198,2.9073744,Place
Rock Island,Illinois,1765078,rockisland_IL,"Rock Island, Illinois",0.3308381,0.000673885,-90.565592,41.482729,1765078,38354,8.338865638,63.03270459,14.22284096,60149,47673,9.412316978,47.29375839,56.91453218,17.09952056,62.00656891,23.49819094,88.55848312,10.48902348,2.143771172,64.94938731,51.70634985,793,55.58452225,27.61197281,6.249326623,-0.074980912,-56.02465697,-10.59557536,-3.351476666,10.5546141,-2.3004448,10.021426,Place
Rockford,Illinois,1765000,rockford_IL,"Rockford, Illinois",0.328024015,0.002051023,-89.062303,42.273638,1765000,147881,11.8637912,62.17471361,21.84875309,53005,43066,11.88387945,51.60067677,56.07210994,17.89384931,53.90821099,21.77970856,77.27095485,10.89728177,2.082849503,54.89116907,51.50241852,796,45.020298,36.66414261,7.437287735,-2.110875356,-49.27478389,-21.80000818,-1.488192386,11.90416318,-0.83189046,43.522572,Place
Rocklin,California,662364,rocklin_CA,"Rocklin, California",0.318178547,0.004470365,-121.25197,38.799289,662364,63127,4.772685468,67.26518869,5.664075166,115422,97508,11.97110564,55.75039983,59.02545452,4.070400074,70.41836381,44.06864047,16.68526083,3.726181388,4.636542797,67.33568311,48.92489016,1902,30.91175652,16.61750031,0.944469738,-3.825828646,-47.38074171,7.163740535,73.75997798,11.05290385,-3.5919173,2.7545471,Place
Rockville Centre,New York,3663264,rockvillecentre_NY,"Rockville Centre, New York",0.335191317,0.015711608,-73.637563,40.663143,3663264,24442,3.355756029,67.21126437,3.440639004,158900,114483,10.16283482,50.16851425,55.86286187,2.824586816,79.41248417,59.7815156,90.90909362,2.955058403,5.478542805,69.76104975,64.53382373,2119,49.08389664,36.79976273,0.004429627,1.809243745,-80.57608273,3.16385952,-0.51286226,10.10405824,-6.7067142,0.12226752,Place
Rockville,Maryland,2467675,rockville_MD,"Rockville, Maryland",0.31838544,0.002558257,-77.151908,39.082016,2467675,67062,4.574645311,70.9081471,2.539603412,128506,105376,34.60379839,50.33329129,60.77212095,3.648042679,47.1996069,64.35772777,52.44560242,4.977938533,4.950842857,56.36385083,50.37965178,1980,31.8615799,41.79842758,-1.903819023,3.942810625,-72.788457,9.039311753,41.51683971,11.11337284,-4.5166988,1.0925028,Place
Rocky Mount,North Carolina,3757500,rockymount_NC,"Rocky Mount, North Carolina",0.310851779,0.001924417,-77.83324,35.971077,3757500,54982,8.296639472,59.75314379,17.3784852,50529,40665,3.85944508,50.18844008,56.56760335,17.26516336,27.94005275,20.36559135,54.25915122,16.64579809,2.692733288,51.86635256,51.92602277,840,38.25917816,28.66730881,1.436909628,-0.826183476,-29.48984029,-15.11727097,-1.629899987,10.91476114,-0.98570305,37.317677,Place
Rogers,Arkansas,560410,rogers_AR,"Rogers, Arkansas",0.341570267,-0.000363255,-94.181101,36.297127,560410,64947,2.67275665,69.49051619,16.55262262,66128,57079,18.98932904,56.57871366,59.5731914,9.33772102,59.7394824,30.03973663,24.21831638,5.659779906,2.953800917,57.18660951,38.67219985,919,41.28285599,34.68375778,-0.03606727,3.117090892,-57.8697307,-3.313262052,67.26415823,11.08132683,-2.0925126,12.337675,Place
Rome,Georgia,1366668,rome_GA,"Rome, Georgia",0.329191256,0.014039122,-85.191774,34.261191,1366668,36185,7.6361835,57.36763477,20.18342465,51940,38148,11.78665161,49.12440181,57.92179108,22.35615253,51.01561546,24.2128998,62.12601662,11.29563898,3.921568632,45.37658989,48.85570705,740,36.70723343,38.67817688,7.067668535,0.69639299,-37.92426666,-7.771629296,3.444825615,10.49639995,-0.98425019,37.371933,Place
Rome,New York,3663418,rome_NY,"Rome, New York",0.332737246,0.010430588,-75.458744,43.220842,3663418,32338,4.591084644,54.452914,8.064159751,63089,48659,3.339724243,44.94815171,60.25419235,14.43765014,83.27973485,21.10375464,87.84846067,15.21461606,1.948252082,56.02123141,46.94700539,817,34.93864441,41.80950928,2.457356945,0.447379337,-69.89195809,-1.421988697,-7.473533619,10.38399829,-2.2049086,11.02606,Place
Rosemead,California,662896,rosemead_CA,"Rosemead, California",0.353245134,0.034550196,-118.084343,34.069046,662896,54417,5.962059647,58.58376026,11.88050508,54522,52057,55.9531033,46.0116744,60.96256971,13.61057013,3.807633743,17.99786985,78.94025445,5.279423296,10.26182842,47.68896103,63.88072371,1306,54.88463974,22.65994453,-5.812293352,4.335588698,-59.67724527,0.05244306,1.704513597,10.90443188,-5.4959993,0.41031548,Place
Roseville,California,662938,roseville_CA,"Roseville, California",0.322756174,0.011876511,-121.295511,38.759796,662938,133049,5.113003775,63.26880455,5.458293855,103674,84105,13.2785663,50.13580322,57.09776282,6.559990346,68.53114367,40.80093801,22.20255882,4.313328862,4.994946957,65.1979506,52.46859789,1694,26.18700409,18.70656586,3.174302572,-0.882885475,-31.95251499,5.477646462,66.4756447,11.79847276,-2.8463483,5.8055935,Place
Roseville,Michigan,2669800,roseville_MI,"Roseville, Michigan",0.286854397,0.005436096,-82.938401,42.50415,2669800,47603,7.924066484,63.51550817,21.19358033,52314,43713,3.814885765,47.26085365,62.43934035,13.25474828,73.56889248,12.27014363,83.53480101,5.977901444,1.809530377,62.69084215,50.7001996,840,28.76636696,28.08987236,7.188456853,-1.144328967,-50.37768661,-28.74232146,-1.092896175,10.77065106,-4.5074615,1.1026413,Place
Roswell,Georgia,1367284,roswell_GA,"Roswell, Georgia",0.350760669,-0.004946632,-84.341147,34.032684,1367284,94257,3.304287419,71.19531631,6.676901132,114618,93006,17.35892296,50.81946254,59.95204449,4.671155661,63.64302039,56.57806993,24.4806841,6.264463067,3.826634884,66.93000197,47.96229899,1417,36.01284027,51.24541092,1.860972881,-2.689565416,-73.81582367,-10.5471419,18.81034613,11.45378037,-4.1160412,1.6308954,Place
Roswell,New Mexico,3564930,roswell_NM,"Roswell, New Mexico",0.325155128,-0.003752621,-104.528368,33.395659,3564930,48186,6.01350069,57.167238,4.55717966,52412,43481,12.26912364,54.16380763,54.20454144,16.32898301,37.36355007,18.14128608,72.48567343,13.93993348,2.430946827,66.30696654,45.88703513,666,45.91158676,22.89603996,-2.415222638,3.241533421,-51.57370625,10.81788452,6.387300466,10.7828238,-0.30635551,73.612488,Place
Round Rock,Texas,4863500,roundrock_TX,"Round Rock, Texas",0.330468701,0.005621517,-97.671201,30.519677,4863500,120157,5.336371809,74.23276305,10.93671843,91351,80637,14.14815634,57.99311399,61.57693863,5.377771333,49.56015944,40.69190919,12.43689656,7.293044776,2.853528738,61.40365005,44.66286302,1396,21.01800346,25.44185448,2.562292512,-3.198980541,-23.08439003,-6.409580114,96.54049987,11.6965545,-2.8408613,5.8375368,Place
Rowlett,Texas,4863572,rowlett_TX,"Rowlett, Texas",0.326110012,0.00443514,-96.548822,32.91354,4863572,62127,6.287475675,73.24353456,10.14770046,102546,96286,15.71458429,47.75170386,61.69459224,4.664200544,55.02599478,34.31214094,13.26789409,3.381551802,2.13011241,86.92397475,55.64715862,1528,13.79804993,13.22191429,2.502817259,-3.476007967,,-6.310881109,39.6018246,11.03693596,-4.7602692,0.85633028,Place
Royal Oak,Michigan,2670040,royaloak_MI,"Royal Oak, Michigan",0.294564865,0.007988229,-83.152049,42.506979,2670040,59107,3.607166559,74.22578931,18.43264699,102993,78741,7.087147236,38.32986057,69.4283247,3.535278514,87.64782548,56.43783212,86.22715473,6.582876295,2.669511318,66.73340797,33.98015797,1163,26.07077026,19.54071999,1.506152971,2.430512474,-41.66857977,1.430897638,-1.590023642,10.98710464,-4.291008,1.3691117,Place
Sacramento,California,664000,sacramento_CA,"Sacramento, California",0.340330852,0.019534403,-121.473368,38.559577,664000,495011,7.97515139,63.25864196,4.955070093,67969,58456,22.61848748,52.75025964,61.46691442,13.59383762,32.46210814,32.56304562,58.06619525,6.45878166,5.361297607,47.9509145,52.70230174,1253,41.10112381,37.93287277,-1.677328052,3.187204565,-41.8180376,8.41805617,21.6189456,13.11233526,-1.5324857,21.599808,Place
Saginaw,Michigan,2670520,saginaw_MI,"Saginaw, Michigan",0.319262188,0.005288328,-83.955577,43.420146,2670520,48997,14.92178142,54.90211844,13.8783589,36196,29885,1.671530865,56.43982887,58.33826661,29.09587026,37.09206581,11.46580428,92.617172,17.85818636,1.318387151,57.82948732,63.35681677,647,59.07973862,31.64275551,4.351708619,-3.941055784,-63.82562268,-18.92194414,-20.71554556,10.79951435,-1.3697802,25.416283,Place
Salem,Massachusetts,2559105,salem_MA,"Salem, Massachusetts",0.337275288,0.016469599,-70.900741,42.513846,2559105,43302,4.385060817,68.64088774,6.9787696,80694,65565,15.78218043,42.42393374,64.74758387,12.68952936,70.761168,40.44969678,82.83886313,5.980083719,5.295508385,50.27987957,52.23285556,1406,28.95057678,25.36171913,6.433119103,-0.545299174,-80.23597468,-2.71178935,7.164600193,10.6759541,-4.7106137,0.89992547,Place
Salem,Oregon,4164900,salem_OR,"Salem, Oregon",0.309144682,0.01081681,-123.016386,44.923287,4164900,166756,6.274247169,61.76906824,8.950368315,65430,53619,11.65475324,50.24310946,59.07373428,10.67001522,67.26834178,27.34699547,56.3731432,6.802497804,4.162703514,53.31613421,51.42464638,1044,44.05810928,37.11952591,0.190780025,-0.770251446,-26.03610496,-5.432529207,21.78726885,12.02428695,-0.91650659,39.991367,Place
Salina,Kansas,2062700,salina_KS,"Salina, Kansas",0.285082026,0.011469038,-97.605213,38.819814,2062700,47230,3.845521063,65.44160843,17.6440388,64151,48079,6.650433689,46.6299504,57.50370622,8.89063701,78.40779424,26.08681917,72.91410565,8.537276834,2.527090788,64.67276216,49.42691028,790,25.65052032,34.67502594,2.228979109,-3.542029794,36.8287436,-5.289292669,3.39543335,10.76278456,-0.25385901,77.580116,Place
Salinas,California,664224,salinas_CA,"Salinas, California",0.345502436,0.001780978,-121.635102,36.690368,664224,156550,5.422896519,63.47868443,5.635028332,60253,58598,37.84925044,62.27363944,57.17278719,14.57041502,13.20855916,13.30141425,58.82645249,3.807629645,6.450732231,44.6668148,58.64464641,1393,44.14419174,38.24430847,1.793435641,5.335513521,-63.59530899,-9.518674336,3.63431749,11.96113073,-1.0178517,36.137043,Place
Salt Lake City,Utah,4967000,saltlakecity_UT,"Salt Lake City, Utah",0.346220858,0.018019879,-111.882578,40.754429,4967000,195701,4.144478217,71.25482559,8.563505113,73981,56370,16.71376228,47.99274206,65.67161083,10.60677618,65.40794373,45.72012424,74.93630648,7.731411606,5.130388737,48.40787947,45.5894351,1026,59.62779999,53.0186615,0.234369898,2.845133008,-32.39600659,9.932399352,7.680075711,12.18434326,-1.8017452,16.501066,Place
San Angelo,Texas,4864472,sanangelo_TX,"San Angelo, Texas",0.338672195,0.009303735,-100.451478,31.455703,4864472,99634,4.087778926,64.4351542,6.086689234,64318,49066,6.937390566,49.78536963,57.36194253,9.868594259,49.93375838,24.41597283,63.80166411,10.29161215,2.55370307,58.72904062,49.73258376,847,43.19673157,31.96934128,-1.696390148,0.612186089,-48.57680099,11.57877294,12.65844254,11.50925875,-0.17753597,83.733086,Place
San Antonio,Texas,4865000,sanantonio_TX,"San Antonio, Texas",0.35177491,0.006493515,-98.515951,29.419542,4865000,1486521,5.975591391,64.21967149,5.49361296,59935,50980,14.32256997,52.68524289,59.99155045,14.57057297,24.77516234,25.8810848,47.03068733,8.453698456,2.683405161,54.39679623,50.37127733,963,44.44876862,44.10654449,0.589997318,1.525731323,-54.1348115,-2.731624932,29.86731269,14.21194905,-0.48988941,61.269413,Place
San Bernardino,California,665000,sanbernardino_CA,"San Bernardino, California",0.343211557,0.022363461,-117.296738,34.132123,665000,215182,11.3418065,58.3450377,9.11160931,45690,43136,23.18734825,62.23410368,57.96442032,24.07978624,15.32981396,11.73910946,66.82600379,6.97100088,5.232288361,46.99665904,63.22643757,1066,31.13096046,34.0717392,0.558611872,2.512219772,-24.66931747,-8.124178074,16.06302016,12.27923946,-3.0444951,4.7620344,Place
San Bruno,California,665028,sanbruno_CA,"San Bruno, California",0.335623657,0.028873886,-122.428064,37.624791,665028,43114,4.387045652,70.58165669,5.984788761,118201,102101,36.99958324,45.50107419,64.09286857,2.76384484,32.53467679,42.16526151,84.95505452,2.827898413,8.217353821,57.72451162,45.81799805,2227,29.85888481,35.81805801,-0.335535284,2.079021258,-65.55688104,12.85887175,7.34221337,10.67160305,-4.6857562,0.92257571,Place
San Clemente,California,665084,sanclemente_CA,"San Clemente, California",0.343910142,-0.004520523,-117.618844,33.439586,665084,65045,4.682560638,64.60722685,10.68373397,137048,105812,12.67583966,41.21317267,59.02068019,2.830733731,73.3830452,49.25353825,48.88402522,11.97789609,8.326087952,66.30656123,56.66624308,2253,42.1077652,18.2602272,-1.746064026,-2.054315161,-35.78160872,20.54168847,30.25672861,11.08283462,-5.3175964,0.49045283,Place
San Diego,California,666000,sandiego_CA,"San Diego, California",0.355179145,0.002223506,-117.132951,32.789397,666000,1401932,6.342639774,67.52292514,9.049987793,88772,75456,26.27631128,48.07863235,64.83445764,9.228402376,42.88595915,45.30877173,56.97963834,6.877169013,7.542143822,46.85091078,54.75023985,1730,56.3574295,54.56217194,-1.327108605,1.846149713,-49.43017285,12.22143635,14.59310119,14.15336184,-0.8569293,42.446346,Place
San Francisco,California,667000,sanfrancisco_CA,"San Francisco, California",0.350300286,-0.002652659,-122.438322,37.759599,667000,870044,4.682801291,70.75920105,5.127070844,122900,104552,34.44182277,38.70550096,69.87405419,5.798245966,40.64966738,57.13921189,81.01986051,8.706644177,9.655482292,37.61055171,38.56036365,1974,52.21935654,43.47761154,-2.025188328,4.424943181,-56.31682047,29.72914717,12.01326582,13.67629906,-1.6810601,18.617651,Place
San Jose,California,668000,sanjose_CA,"San Jose, California",0.364807104,0.013803288,-121.867762,37.309123,668000,1026658,5.286802724,68.14810038,16.76955223,115621,104234,39.46718276,51.61702633,62.88335323,5.959747359,26.02794766,42.72387326,62.93345094,3.743083775,7.608841419,57.22870231,52.0383656,2170,41.03404999,48.88427353,-0.018223171,1.206861473,-44.5224987,3.663702246,14.7176971,13.84181942,-0.65760374,51.809132,Place
San Leandro,California,668084,sanleandro_CA,"San Leandro, California",0.341648551,0.031410624,-122.153741,37.709489,668084,90103,5.167409405,66.05907083,9.708151966,85017,70723,36.24185622,48.761639,63.12775612,6.969273835,23.31775874,30.00742793,76.89609528,4.055279866,7.679255486,54.90591526,55.59161901,1600,25.4831562,21.51392937,2.460870897,3.109221103,-61.60196313,-5.376180828,13.40557821,11.40870874,-3.9486504,1.9280705,Place
San Marcos,California,668196,sanmarcos_CA,"San Marcos, California",0.358143025,-0.004135342,-117.172308,33.140091,668196,94709,4.452105984,66.23489261,12.71577179,89165,76619,23.83933961,55.50156832,58.21516514,8.015076816,43.22926104,35.95941961,29.09690142,4.791279137,6.452707767,61.22861505,59.3128562,1818,18.31245041,40.41309738,0.263483515,1.311982405,-40.57726877,16.60356928,72.27022209,11.45856431,-3.5517268,2.8675079,Place
San Mateo,California,668252,sanmateo_CA,"San Mateo, California",0.326446039,-0.00198778,-122.312031,37.555141,668252,104035,3.776556626,71.10232115,8.835103363,134451,115167,32.91969001,46.90269232,61.93203926,4.101292416,43.11625957,53.34510803,75.14190078,6.411002576,8.745560646,55.19529581,49.56109226,2405,46.86382675,39.53004837,0.528592648,5.394423869,-40.41379263,18.31643164,12.49216064,11.55248266,-3.8048766,2.2261949,Place
San Rafael,California,668364,sanrafael_CA,"San Rafael, California",0.347584219,0.00492147,-122.524726,37.984306,668364,58939,3.901273757,66.47760868,4.387738183,120808,87262,27.89833546,49.65197146,57.62568116,7.30484277,56.49400353,50.35660267,76.0499835,3.957540914,10.01352215,49.71281886,56.5472424,2061,43.00781631,53.05194092,1.670601525,1.40173353,-59.9002965,8.918461445,5.1299431,10.98425829,-4.3731008,1.2612072,Place
San Ramon,California,668378,sanramon_CA,"San Ramon, California",0.293916244,0.008397845,-121.950673,37.758056,668378,75384,3.201120719,68.69125366,11.78078502,171718,151026,36.05805039,65.15942812,58.9223206,2.706063725,38.75490725,69.57054138,25.6954819,3.761527687,6.089679718,71.69383764,51.44906044,2951,33.70013428,21.94184875,1.298429379,-8.352153141,,8.333764097,68.56133447,11.23035033,-4.1270089,1.6131058,Place
Sandusky,Ohio,3970380,sandusky_OH,"Sandusky, Ohio",0.298133183,0.012763884,-82.709604,41.444808,3970380,25012,7.356618345,62.86192536,18.42403114,45161,36448,2.354869619,48.68009686,56.97665215,20.66689879,64.6009922,15.18104225,86.26267314,18.65682751,2.277216911,51.06753707,47.17880189,686,16.83605576,11.59754848,8.448827665,-1.856779706,-54.93636534,-19.75367306,-10.17095245,10.12711099,-1.0999441,33.288971,Place
Sandy City,Utah,4967440,sandycity_UT,"Sandy City, Utah",0.3259013,-0.004517213,-111.854515,40.572711,4967440,95420,3.119639307,68.65879893,8.311714977,101482,91836,8.183819056,47.37825394,58.8912189,3.728152066,84.90148783,40.80649614,43.44846904,4.313701019,3.639095783,78.02226543,43.85800958,1380,36.48426056,28.33691788,0.885503193,-5.967053606,-32.50637462,-3.857216809,7.919201972,11.46604348,-2.520045,8.045599,Place
Sandy Springs,Georgia,1368516,sandysprings_GA,"Sandy Springs, Georgia",0.367463625,0.006060946,-84.364762,33.940493,1368516,105411,3.561134636,73.33732843,4.91752401,110422,74093,20.68000436,44.7086513,65.30153155,6.472163647,57.50823021,63.29915524,40.0627166,9.036239982,6.043756008,47.61416316,43.08784604,1341,42.89041901,45.05633163,2.56974906,-0.738180866,,-13.01218488,22.8838554,11.56562227,-4.004199,1.8238891,Place
Sanford,Florida,1263650,sanford_FL,"Sanford, Florida",0.326056651,-0.01826106,-81.285607,28.786824,1263650,58862,8.027965575,64.35567141,5.991387367,50215,45733,12.45455444,51.18602514,61.04108095,15.84928632,40.69518447,22.9733184,32.23315775,16.49063826,2.925677299,50.63715577,55.24264574,1021,37.08821869,22.6289444,2.601232925,1.141598866,-54.11382043,-8.190350048,53.72280693,10.982951,-3.728754,2.4022746,Place
Santa Ana,California,669000,santaana_CA,"Santa Ana, California",0.353346619,0.022912322,-117.8848,33.738609,669000,333499,5.613114312,67.57454872,15.68575203,59516,61774,44.51857507,59.76457,61.58009171,15.27724117,9.383236617,13.9606759,80.21553159,2.641322277,7.370414734,46.15857005,62.91646957,1520,46.04724503,49.86611557,-0.841761955,8.147507796,-43.38636074,-2.750441611,-1.32494223,12.71739515,-3.6830359,2.5146518,Place
Santa Barbara,California,669070,santabarbara_CA,"Santa Barbara, California",0.360772001,-0.001504651,-119.711219,34.424886,669070,91325,4.065813124,68.00175905,5.949221551,92162,74798,22.23487496,42.35825539,62.06296086,7.938683033,56.24637008,49.04358089,77.51222849,6.989887357,13.28377724,41.11828804,55.65788746,1833,49.67286301,41.55794907,0.218838675,1.032853974,-38.74408769,6.804716739,-1.083130246,11.42217985,-1.5808097,20.580839,Place
Santa Clara,California,669084,santaclara_CA,"Santa Clara, California",0.311802499,-0.002154098,-121.968431,37.356996,669084,126209,3.797056898,68.3821559,18.54436994,130678,116257,42.19588041,49.30595756,64.92722631,3.651790321,33.80345404,58.46857429,66.52683616,5.175863206,7.975433826,42.94335246,45.23207545,2321,23.54950714,21.6450386,-0.839141844,-0.216267047,-48.83504686,13.55705702,23.29793574,11.74569454,-2.7537286,6.3689938,Place
Santa Clarita,California,669088,santaclarita_CA,"Santa Clarita, California",0.326771286,-0.002091074,-118.516199,34.417382,669088,209478,5.771749094,68.5305655,9.500852972,106820,94282,20.79406977,52.12439299,60.12039185,5.391706154,47.47897089,35.46646833,32.58315027,2.438214608,5.276722908,67.7788794,59.65744853,2019,29.08548927,28.3115921,0.737627959,-3.454528119,-68.96502359,-2.63280963,38.64635179,12.252374,-4.148057,1.5795076,Place
Santa Cruz,California,669112,santacruz_CA,"Santa Cruz, California",0.358574634,0.023834511,-122.031497,36.975178,669112,64273,8.331924677,61.90276742,7.279375941,103817,70102,14.29371536,42.01248586,63.79039288,10.69592386,62.55503893,52.51297951,71.37437463,7.785245776,11.46614933,47.09565043,66.37828946,1869,42.06792068,24.77389145,4.094273452,-6.76894448,-48.75160551,11.89965804,17.73121096,11.07089492,-1.4491304,23.477436,Place
