GeoFIPS,GeoName,urban_housing,rural_housing,urban_pop,rural_pop,rural_pop_prct,rural_housing_prct
25260,"Hanford-Corcoran, CA (MA)",40682.0,5605.0,135844.0,16642.0,0.1091378880684128,0.1210923153369196
25420,"Harrisburg-Carlisle, PA (MA)",197112.0,58369.0,452185.0,139527.0,0.235802214590882,0.2284670875720699
25500,"Harrisonburg, VA (MA)",32973.0,21089.0,85597.0,49974.0,0.3686186573824785,0.3900891568939366
25540,"Hartford-East Hartford-Middletown, CT (MA)",451444.0,71028.0,1038254.0,175277.0,0.1444355356393862,0.1359460411275628
25620,"Hattiesburg, MS (MA)",35939.0,38701.0,80821.0,91410.0,0.530740691280896,0.5185021436227224
25860,"Hickory-Lenoir-Morganton, NC (MA)",89534.0,73626.0,201593.0,163683.0,0.4481077322353508,0.4512503064476587
25940,"Hilton Head Island-Bluffton, SC (MA)",80267.0,30663.0,155435.0,60473.0,0.28008688886007,0.2764175606238168
25980,"Hinesville, GA (MA)",21243.0,11501.0,53107.0,28317.0,0.3477721556297897,0.3512399218177376
26140,"Homosassa Springs, FL (MA)",60897.0,20790.0,115422.0,38421.0,0.2497416197032039,0.2545080612582173
26300,"Hot Springs, AR (MA)",36496.0,15830.0,66335.0,33845.0,0.3378418846077061,0.3025264686771394
26380,"Houma-Thibodaux, LA (MA)",68190.0,20064.0,161654.0,45483.0,0.219579312242622,0.2273438031137399
26420,"Houston-The Woodlands-Sugar Land, TX (MA)",2554634.0,185548.0,6625067.0,497173.0,0.0698057071932425,0.0677137504005208
26580,"Huntington-Ashland, WV-KY-OH (MA)",104365.0,61389.0,221853.0,138009.0,0.3835053437150907,0.3703621028753454
26620,"Huntsville, AL (MA)",163127.0,49385.0,372506.0,119217.0,0.2424474755095856,0.2323868769763589
26820,"Idaho Falls, ID (MA)",41718.0,14919.0,115415.0,42014.0,0.2668758614994696,0.263414375761428
26900,"Indianapolis-Carmel-Anderson, IN (MA)",789523.0,103969.0,1857329.0,253711.0,0.1201829430043959,0.116362541578436
26980,"Iowa City, IA (MA)",58811.0,16678.0,134242.0,41177.0,0.2347351199128942,0.2209328511438752
27060,"Ithaca, NY (MA)",25031.0,21853.0,59102.0,46638.0,0.4410629846794023,0.4661078406279327
27100,"Jackson, MI (MA)",36136.0,32889.0,84538.0,75828.0,0.4728433707893194,0.4764795363998551
27140,"Jackson, MS (MA)",173197.0,84437.0,394067.0,197911.0,0.3343215457331184,0.3277401274676479
27180,"Jackson, TN (MA)",41322.0,37930.0,93453.0,87051.0,0.4822663209679564,0.4785999091505577
27260,"Jacksonville, FL (MA)",628878.0,61731.0,1450602.0,155246.0,0.0966754014078542,0.0893863242442539
27340,"Jacksonville, NC (MA)",52680.0,31500.0,130383.0,74193.0,0.3626671750351947,0.3741981468282252
27500,"Janesville-Beloit, WI (MA)",56737.0,13331.0,130886.0,32801.0,0.2003885464331315,0.1902580350516641
27620,"Jefferson City, MO (MA)",30897.0,33524.0,68438.0,81871.0,0.5446846163569713,0.5203893140435573
27740,"Johnson City, TN (MA)",65596.0,31431.0,140843.0,66442.0,0.3205345297537207,0.3239407587578715
27780,"Johnstown, PA (MA)",37178.0,27217.0,71963.0,61509.0,0.4608382282426276,0.4226570385899526
27860,"Jonesboro, AR (MA)",34650.0,22416.0,81014.0,53182.0,0.3963009329637247,0.3928083272000841
27900,"Joplin, MO (MA)",50369.0,26940.0,115519.0,65890.0,0.3632124095276419,0.3484717173938351
27980,"Kahului-Wailuku-Lahaina, HI (MA)",56399.0,15040.0,129486.0,35268.0,0.2140646054117047,0.2105292627276417
28020,"Kalamazoo-Portage, MI (MA)",91057.0,22964.0,205048.0,56622.0,0.216387052394237,0.2014014962156094
28100,"Kankakee, IL (MA)",32109.0,13161.0,76967.0,30535.0,0.2840412271399601,0.2907223326706428
28140,"Kansas City, MO-KS (MA)",827002.0,111501.0,1917332.0,274703.0,0.125318710695769,0.118807292038491
28420,"Kennewick-Richland, WA (MA)",97418.0,12398.0,267427.0,36195.0,0.1192107291303001,0.1128979383696364
28660,"Killeen-Temple, TX (MA)",153213.0,32807.0,394093.0,81274.0,0.1709710602544981,0.1763627566928287
28700,"Kingsport-Bristol, TN-VA (MA)",82829.0,65559.0,171738.0,135876.0,0.4417094150461292,0.4418079629080518
28740,"Kingston, NY (MA)",35570.0,50283.0,79790.0,102061.0,0.5612341972274004,0.5856871629413066
28940,"Knoxville, TN (MA)",289395.0,104441.0,649853.0,229920.0,0.2613401411500466,0.2651890634680425
29020,"Kokomo, IN (MA)",30603.0,9002.0,62191.0,21467.0,0.2566042697649955,0.2272945335184951
29100,"La Crosse-Onalaska, WI-MN (MA)",46460.0,15045.0,104372.0,35255.0,0.2524941451151998,0.244614259003333
29180,"Lafayette, LA (MA)",153544.0,59398.0,339123.0,139261.0,0.2911071440516405,0.2789398052051732
29200,"Lafayette-West Lafayette, IN (MA)",67609.0,27113.0,158203.0,65513.0,0.2928400293228915,0.2862376216718397
29340,"Lake Charles, LA (MA)",71250.0,26157.0,162501.0,59901.0,0.2693366066851916,0.2685330623055837
29420,"Lake Havasu City-Kingman, AZ (MA)",89596.0,28054.0,162227.0,51040.0,0.2393244149352689,0.2384530386740331
29460,"Lakeland-Winter Haven, FL (MA)",281372.0,35009.0,646127.0,78919.0,0.1088468869561379,0.1106545589020832
29540,"Lancaster, PA (MA)",164181.0,52321.0,398837.0,154147.0,0.2787549006842874,0.241665204016591
29620,"Lansing-East Lansing, MI (MA)",169649.0,66151.0,377007.0,164290.0,0.3035117504807896,0.2805385920271416
29700,"Laredo, TX (MA)",79974.0,4789.0,251462.0,15652.0,0.0585967040289913,0.0564987081627596
29740,"Las Cruces, NM (MA)",70854.0,18950.0,170190.0,49371.0,0.2248623389399756,0.2110150995501314
29820,"Las Vegas-Henderson-Paradise, NV (MA)",905981.0,11675.0,2236714.0,28747.0,0.0126892495611268,0.0127226324461453
29940,"Lawrence, KS (MA)",45891.0,6955.0,101398.0,17387.0,0.146373700383045,0.131608825644325
30020,"Lawton, OK (MA)",40042.0,15250.0,87464.0,39188.0,0.3094147743422922,0.2758084352166678
30140,"Lebanon, PA (MA)",44767.0,14317.0,106890.0,36367.0,0.2538584501978961,0.2423160246428813
30300,"Lewiston, ID-WA (MA)",24031.0,4367.0,54798.0,9577.0,0.1487689320388349,0.1537784351010634
30340,"Lewiston-Auburn, ME (MA)",27496.0,22341.0,60743.0,50396.0,0.453450184003815,0.4482813973553785
30460,"Lexington-Fayette, KY (MA)",196981.0,29297.0,446089.0,70722.0,0.1368430625509132,0.1294734795251858
30620,"Lima, OH (MA)",31949.0,12614.0,70547.0,31659.0,0.3097567657476078,0.2830599376164082
30700,"Lincoln, NE (MA)",126847.0,15698.0,298690.0,41527.0,0.122060332082171,0.1101266266792942
30780,"Little Rock-North Little Rock-Conway, AR (MA)",249542.0,87417.0,538727.0,209304.0,0.2798065855559462,0.259429188714354
