GeoFIPS,GeoName,less_10k,10k_15k,15k_25k,25k_35k,35k_50k,50k_75k,75k_100k,100k_150k,150k_200k,200k_more
36075,"Oswego, NY",-0.05730529560337316,-0.038578831977921446,-0.048693089984087834,-0.07084004849174819,-0.006874654525040214,-0.034456932483074465,0.09393968813438924,0.09528227152148849,0.06708681528516958,-0.02186399951462703
36077,"Otsego, NY",-0.07347257710839439,-0.017664767574540052,-0.038484349802535345,-0.08303312210429525,0.01022455416254342,0.039432949033290976,0.04427294699969764,0.058830162549193155,0.03672416578717641,0.003961358188882658
36079,"Putnam, NY",-0.2162691026474668,-0.20986123165928938,-0.2765861980298693,-0.3116830685193349,-0.3454500839044934,-0.3186703966851181,-0.01809059597062901,0.28695228105604853,0.47128003352313286,0.5567831793259175
36081,"Queens, NY",-0.06269815212850394,-0.11483754764264154,-0.1548720413600475,-0.1435553942872867,-0.1815367838469003,-0.10797202741597745,0.0068651132082493405,0.14347409618194762,0.25621085594845483,0.22803560629232233
36083,"Rensselaer, NY",-0.06269815212850394,-0.14911191382335864,-0.12478972042277536,-0.16749240969709578,-0.1815367838469003,-0.14155628420365107,0.1431432059202824,0.22219957025670767,0.26755425100715824,0.0855432004478085
36085,"Richmond, NY",-0.030297095410168895,-0.11483754764264154,-0.23356275823896744,-0.238026062114015,-0.26805739204650225,-0.21854133917036944,-0.1050557682117621,0.1909949642930271,0.3921041386988189,0.3945885456495186
36087,"Rockland, NY",-0.15356601378935553,-0.17627978458456905,-0.15985951496313877,-0.24380300430856217,-0.2994988595416048,-0.33391304132961164,-0.09888121625377588,0.13948077282883986,0.42756234565674944,0.5597463457283787
36089,"St. Lawrence, NY",-0.003244582020017761,0.12127607422758269,0.033082399432699194,-0.015761349253484713,-0.046739919547504116,0.011020658518969384,-0.055472251760090185,0.05070486966475607,-0.030233590768113494,-0.06053666707736427
36091,"Saratoga, NY",-0.1851059509978309,-0.16951125311901638,-0.21413204002307562,-0.26673475917634193,-0.2252410980870987,-0.18032496041579527,0.056719859932285566,0.2981305874842395,0.3921041386988189,0.28036565317742435
36093,"Schenectady, NY",-0.06269815212850394,-0.04554358771102773,-0.13484551849823678,-0.0952013856588364,-0.15384075215938064,-0.07413951219501769,0.038044089351763066,0.1752423456467327,0.19848480746656083,0.07699049373699607
36095,"Schoharie, NY",-0.11103202534309475,0.010241547347977331,-0.08940531760063353,-0.05251180841458403,-0.0011748711847716642,-0.034456932483074465,0.1431432059202824,0.07100316720672395,0.04888052014151967,0.016874208724845907
36097,"Schuyler, NY",-0.11637439402341143,0.07290646658982758,0.033082399432699194,-0.03414812237182974,0.0557661229170785,-0.21854133917036944,0.2914217519052178,0.06694766794636098,-0.08484302646749242,-0.051954336504053455
36099,"Seneca, NY",-0.07885352312877492,-0.01068907049799328,-0.0792498795271479,0.1306758192074502,-0.06378695046621563,0.11289407707637533,0.1431432059202824,-0.03481026414990218,-0.0545462489363,-0.013257086588481903
36101,"Steuben, NY",-0.04110790238942463,-0.08028757047155166,-0.012931986878964685,0.008768787824132485,0.027317785344979306,0.011020658518969384,-0.011852567052845764,0.058830162549193155,0.04888052014151967,-0.034767896708221224
36103,"Suffolk, NY",-0.16411749875226878,-0.20986123165928938,-0.2765861980298693,-0.3281978787900477,-0.3454500839044934,-0.33391304132961164,-0.09269904073648139,0.26436214305086003,0.48536794149895335,0.5914001768757753
36105,"Sullivan, NY",-0.07347257710839439,0.045096934821898804,-0.05889166674283719,-0.04027252820250238,-0.08079683789770864,-0.034456932483074465,0.0006257732497796376,-0.018522649378733158,0.1867580218040834,0.08126834314323728
36107,"Tioga, NY",-0.1429793921615059,-0.05250391863267845,-0.08432978843113914,0.03328837578508792,-0.05810824778011148,-0.0060382032440357,0.07535602099364702,0.10335162062964542,0.15721406199970267,-0.034767896708221224
36109,"Tompkins, NY",0.14722362707836134,-0.1285848570435819,-0.09447620755769703,-0.11944922136353753,-0.0864568514572176,-0.06848198414026252,-0.04302378492224401,-0.006300009695214381,0.10335379957330604,0.19927999819107
36111,"Ulster, NY",-0.06269815212850394,-0.04554358771102773,-0.114708220356733,-0.11944922136353753,-0.17049030639578255,-0.08543990443208505,-0.024327216826500186,0.0993185789495612,0.23906347802755068,0.19099828228720872
36113,"Warren, NY",-0.15356601378935553,-0.14911191382335864,-0.053793781208681946,-0.04027252820250238,-0.1482709365312821,-0.0060382032440357,-0.024327216826500186,0.1791892575932379,0.14531406294998894,0.12385683775331202
36115,"Washington, NY",-0.1482769509617674,0.02419144001777851,-0.114708220356733,-0.021892073029190606,-0.0864568514572176,0.11850440105745141,0.20364041405439126,0.0993185789495612,0.030641684559058247,-0.07767324941017051
36117,"Wayne, NY",-0.030297095410168895,-0.0664086170327719,-0.0792498795271479,-0.14955656425512842,-0.12028734801543617,0.13528865310960336,0.06914916636079482,0.17128979277435197,0.030641684559058247,-0.026166320711297875
36119,"Westchester, NY",-0.09496758159932706,-0.15592670901503414,-0.2287218704349785,-0.2724219599120262,-0.3252154586854319,-0.33391304132961164,-0.14802537872542398,0.08720038077076264,0.29558473074825664,0.7074911447844447
36121,"Wyoming, NY",-0.137673628003806,-0.08028757047155166,-0.053793781208681946,-0.03414812237182974,-0.006874654525040214,0.19610093244508264,0.06293695355842766,0.10335162062964542,-0.024148703106664837,-0.051954336504053455
