GeoFIPS,GeoName,year,total_obligated_amount
2170,"Matanuska-Susitna Borough, AK",2011,4154839.0
2170,"Matanuska-Susitna Borough, AK",2012,2693239.0
2170,"Matanuska-Susitna Borough, AK",2013,6863792.0
2170,"Matanuska-Susitna Borough, AK",2014,1368635.17
2170,"Matanuska-Susitna Borough, AK",2015,856545.54
2170,"Matanuska-Susitna Borough, AK",2016,535127.0
2170,"Matanuska-Susitna Borough, AK",2017,10283416.68
2170,"Matanuska-Susitna Borough, AK",2018,8910816.42
2170,"Matanuska-Susitna Borough, AK",2019,7681323.52
2170,"Matanuska-Susitna Borough, AK",2020,4734084.39
2170,"Matanuska-Susitna Borough, AK",2021,15195511.97
2180,"Nome Census Area, AK",2012,1000000.0
2180,"Nome Census Area, AK",2014,200000.0
2180,"Nome Census Area, AK",2017,8530366.18
2180,"Nome Census Area, AK",2018,46269017.33
2180,"Nome Census Area, AK",2019,49856923.59
2180,"Nome Census Area, AK",2020,26645765.12
2180,"Nome Census Area, AK",2021,20753580.19
2185,"North Slope Borough, AK",2011,2315930.0
2185,"North Slope Borough, AK",2012,28449213.0
2185,"North Slope Borough, AK",2013,11202876.11
2185,"North Slope Borough, AK",2014,4774328.88
2185,"North Slope Borough, AK",2015,4818597.5
2185,"North Slope Borough, AK",2016,3263344.2
